Crawl_Date,Scheduled_Time,Actual_Time,Origin,IATA,Airline,Flight_No,Terminal,Arrival_Runway,Status,Actual_Tail,Aircraft_Type,Category
2026-02-04,2026-02-04 08:05,2026-02-04 07:59,Ho Chi Minh City,SGN,Vietnam Airlines,VN206,1,,Landed,VN-A865,B789,passenger
2026-02-04,2026-02-04 19:35,2026-02-04 19:58,Da Nang,DAD,Vietjet Air,VJ516,1,,Landed,VN-A666,A320,passenger
2026-02-04,2026-02-04 07:50,2026-02-04 07:52,Ho Chi Minh City,SGN,Vietjet Air,VJ124,1,,Landed,VN-A816,A333,passenger
2026-02-04,2026-02-04 20:15,2026-02-04 20:46,Da Nang,DAD,Vietravel Airlines,VU658,1,,Landed,VN-A129,A321,passenger
2026-02-04,2026-02-04 07:55,2026-02-04 07:47,Ho Chi Minh City,SGN,Vietravel Airlines,VU750,1,,Landed,VN-A289,A321,passenger
2026-02-04,2026-02-04 07:40,2026-02-04 07:42,Ho Chi Minh City,SGN,Vietjet Air,VJ120,1,,Landed,VN-A817,A333,passenger
2026-02-04,2026-02-04 07:55,2026-02-04 07:31,Ho Chi Minh City,SGN,Bamboo Airways,QH202,1,,Landed,VN-A227,A321,passenger
2026-02-04,2026-02-04 21:45,2026-02-04 21:43,Da Nang,DAD,Vietnam Airlines,VN6070,1,,Landed,VN-A363,A321,passenger
2026-02-04,2026-02-04 07:30,2026-02-04 07:17,Ho Chi Minh City,SGN,Vietjet Air,VJ122,1,,Landed,VN-A645,A321,passenger
2026-02-04,2026-02-04 22:55,2026-02-04 23:07,Da Nang,DAD,Vietjet Air,VJ520,1,,Landed,VN-A672,A320,passenger
2026-02-04,2026-02-04 23:30,2026-02-04 23:25,Da Nang,DAD,Bamboo Airways,QH148,1,,Landed,VN-A597,A321,passenger
2026-02-04,2026-02-04 07:05,2026-02-04 06:54,Ho Chi Minh City,SGN,Vietnam Airlines,VN6002,1,,Landed,VN-A363,A321,passenger
2026-02-04,2026-02-04 06:15,2026-02-04 05:59,Ho Chi Minh City,SGN,Vietnam Airlines,VN7012,1,,Landed,VN-A507,A21N,passenger
2026-02-04,2026-02-05 00:20,2026-02-04 23:50,Da Nang,DAD,Vietnam Airlines,VN7192,1,,Landed,VN-A613,A321,passenger
2026-02-05,2026-02-05 22:35,2026-02-05 23:18,Ho Chi Minh City,SGN,Vietnam Airlines,VN256,1,,Landed,VN-A888,A359,passenger
2026-02-05,2026-02-05 16:45,2026-02-05 17:08,Da Nang,DAD,Vietjet Air,VJ514,1,,Landed,VN-A637,A321,passenger
2026-02-05,2026-02-05 21:00,2026-02-05 21:32,Ho Chi Minh City,SGN,Vietjet Air,VJ166,1,,Landed,VN-A649,A321,passenger
2026-02-05,2026-02-05 17:30,2026-02-05 17:26,Da Nang,DAD,Vietjet Air,VJ512,1,,Landed,VN-A641,A321,passenger
2026-02-05,2026-02-05 21:05,2026-02-05 21:13,Ho Chi Minh City,SGN,Vietnam Airlines,VN258,1,,Landed,VN-A873,B78X,passenger
2026-02-05,2026-02-05 19:05,2026-02-05 19:38,Ho Chi Minh City,SGN,Vietnam Airlines,VN254,1,,Landed,VN-A894,A359,passenger
2026-02-06,2026-02-06 08:35,2026-02-06 08:25,Da Nang,DAD,Vietjet Air,VJ510,1,,Landed,VN-A643,A321,passenger
2026-02-06,2026-02-06 16:45,2026-02-06 17:29,Da Nang,DAD,Vietjet Air,VJ514,1,,Landed,VN-A643,A321,passenger
2026-02-05,2026-02-05 17:05,2026-02-05 16:50,Ho Chi Minh City,SGN,Vietnam Airlines,VN7292,1,,Landed,VN-A865,B789,passenger
2026-02-05,2026-02-05 16:05,2026-02-05 16:27,Ho Chi Minh City,SGN,Vietnam Airlines,VN248,1,,Landed,VN-A879,B78X,passenger
2026-02-06,2026-02-06 17:30,2026-02-06 18:22,Da Nang,DAD,Vietjet Air,VJ512,1,,Landed,VN-A661,A321,passenger
2026-02-05,2026-02-05 16:05,2026-02-05 16:11,Ho Chi Minh City,SGN,Vietnam Airlines,VN214,1,,Landed,VN-A878,B78X,passenger
2026-02-05,2026-02-05 15:20,2026-02-05 15:53,Ho Chi Minh City,SGN,Vietravel Airlines,VU778,1,,Landed,9H-MLW,A320,passenger
2026-02-06,2026-02-06 21:45,2026-02-06 23:01,Da Nang,DAD,Vietnam Airlines,VN6070,1,,Landed,VN-A363,A321,passenger
2026-02-05,2026-02-05 13:05,2026-02-05 13:24,Ho Chi Minh City,SGN,Vietnam Airlines,VN246,1,,Landed,VN-A891,A359,passenger
2026-02-05,2026-02-05 12:05,2026-02-05 12:10,Ho Chi Minh City,SGN,Vietnam Airlines,VN210,1,,Landed,VN-A862,B789,passenger
2026-02-05,2026-02-05 09:30,2026-02-05 09:27,Ho Chi Minh City,SGN,Vietjet Air,VJ148,1,,Landed,LY-NVG,A320,passenger
2026-02-10,2026-02-10 16:45,2026-02-10 17:41,Da Nang,DAD,Vietjet Air,VJ514,1,,Landed,VN-A637,A321,passenger
2026-02-05,2026-02-05 09:40,2026-02-05 09:22,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G808,1,,Landed,VN-A286,A21N,passenger
2026-02-06,2026-02-06 22:15,2026-02-06 22:40,Ho Chi Minh City,SGN,Bamboo Airways,QH268,1,,Landed,VN-A596,A20N,passenger
2026-02-10,2026-02-10 20:15,2026-02-10 21:08,Da Nang,DAD,Vietravel Airlines,VU658,1,,Landed,VN-A129,A321,passenger
2026-02-06,2026-02-06 22:05,2026-02-06 22:22,Ho Chi Minh City,SGN,Vietnam Airlines,VN220,1,,Landed,VN-A893,A359,passenger
2026-02-11,2026-02-11 17:30,2026-02-11 18:00,Da Nang,DAD,Vietjet Air,VJ512,1,,Landed,VN-A655,A320,passenger
2026-02-06,2026-02-06 21:40,2026-02-06 21:51,Ho Chi Minh City,SGN,Vietnam Airlines,VN262,1,,Landed,VN-A878,B78X,passenger
2026-02-06,2026-02-06 20:35,2026-02-06 21:26,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G868,1,,Landed,VN-A279,A321,passenger
2026-02-06,2026-02-06 19:15,2026-02-06 20:48,Ho Chi Minh City,SGN,Vietjet Air,VJ152,1,,Landed,VN-A640,A321,passenger
2026-02-06,2026-02-06 19:20,2026-02-06 19:47,Ho Chi Minh City,SGN,Vietravel Airlines,VU780,1,,Landed,VN-A289,A321,passenger
2026-02-12,2026-02-12 11:45,2026-02-12 12:24,Da Nang,DAD,Vietnam Airlines,VN6080,1,,Landed,VN-A363,A321,passenger
2026-02-06,2026-02-06 18:05,2026-02-06 18:41,Ho Chi Minh City,SGN,Vietnam Airlines,VN216,1,,Landed,VN-A865,B789,passenger
2026-02-06,2026-02-06 17:05,2026-02-06 17:55,Ho Chi Minh City,SGN,Vietnam Airlines,VN250,1,,Landed,VN-A879,B78X,passenger
2026-02-13,2026-02-13 07:40,2026-02-13 07:32,Da Nang,DAD,Vietjet Air,VJ524,1,,Landed,VN-A650,A320,passenger
2026-02-06,2026-02-06 17:05,2026-02-06 17:21,Ho Chi Minh City,SGN,Vietnam Airlines,VN7230,1,,Landed,VN-A886,A359,passenger
2026-02-06,2026-02-06 14:50,2026-02-06 15:45,Ho Chi Minh City,SGN,Vietjet Air,VJ142,1,,Landed,VN-A629,A321,passenger
2026-02-06,2026-02-06 14:20,2026-02-06 15:14,Ho Chi Minh City,SGN,Vietnam Airlines,VN7046,1,,Landed,VN-A325,A321,passenger
2026-02-13,2026-02-14 17:30,2026-02-13 18:41,Da Nang,DAD,Vietjet Air,VJ512,1,,Landed,VN-A636,A321,passenger
2026-02-06,2026-02-06 14:05,2026-02-06 14:23,Ho Chi Minh City,SGN,Vietnam Airlines,VN212,1,,Landed,VN-A869,B789,passenger
2026-02-06,2026-02-06 13:35,2026-02-06 13:42,Ho Chi Minh City,SGN,Vietnam Airlines,VN7256,1,,Landed,VN-A608,A321,passenger
2026-02-06,2026-02-06 13:05,2026-02-06 13:14,Ho Chi Minh City,SGN,Vietnam Airlines,VN246,1,,Landed,VN-A871,B789,passenger
2026-02-06,2026-02-06 12:30,2026-02-06 12:51,Ho Chi Minh City,SGN,Bamboo Airways,QH224,1,,Landed,JU-1410,A320,passenger
2026-02-14,2026-02-14 07:40,2026-02-14 07:25,Da Nang,DAD,Vietjet Air,VJ524,1,,Landed,VN-A662,A320,passenger
2026-02-06,2026-02-06 10:05,2026-02-06 10:07,Ho Chi Minh City,SGN,Vietnam Airlines,VN208,1,,Landed,VN-A864,B789,passenger
2026-02-14,2026-02-15 16:05,2026-02-14 17:14,Da Nang,DAD,Vietnam Airlines,VN7164,1,,Landed,VN-A356,A321,passenger
2026-02-06,2026-02-06 07:55,2026-02-06 07:47,Ho Chi Minh City,SGN,Vietravel Airlines,VU750,1,,Landed,VN-A289,A321,passenger
2026-02-15,2026-02-15 07:05,2026-02-15 06:48,Da Nang,DAD,Vietjet Air,VJ502,1,,Landed,VN-A670,A321,passenger
2026-02-07,2026-02-07 16:55,2026-02-07 16:56,Ho Chi Minh City,SGN,Vietnam Airlines,VN214,1,,Landed,VN-A888,A359,passenger
2026-02-15,2026-02-15 13:40,2026-02-15 13:58,Da Nang,DAD,Vietjet Air,VJ508,1,,Landed,VN-A683,A321,passenger
2026-02-07,2026-02-07 16:15,2026-02-07 16:37,Ho Chi Minh City,SGN,Vietnam Airlines,VN7040,1,,Landed,VN-A622,A21N,passenger
2026-02-07,2026-02-07 14:30,2026-02-07 15:11,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G838,1,,Landed,VN-A279,A321,passenger
2026-02-15,2026-02-15 23:30,2026-02-15 23:03,Da Nang,DAD,Bamboo Airways,QH148,1,,Landed,VN-A597,A321,passenger
2026-02-07,2026-02-07 12:05,2026-02-07 12:08,Ho Chi Minh City,SGN,Vietnam Airlines,VN210,1,,Landed,VN-A896,A359,passenger
2026-02-16,2026-02-16 07:05,2026-02-16 06:45,Da Nang,DAD,Vietjet Air,VJ502,1,,Landed,VN-A649,A321,passenger
2026-02-16,2026-02-16 08:35,2026-02-16 08:35,Da Nang,DAD,Vietjet Air,VJ510,1,,Landed,VN-A536,A21N,passenger
2026-02-07,2026-02-07 11:05,2026-02-07 11:12,Ho Chi Minh City,SGN,Vietnam Airlines,VN244,1,,Landed,VN-A873,B78X,passenger
2026-02-16,2026-02-16 16:05,2026-02-16 15:53,Da Nang,DAD,Vietnam Airlines,VN7164,1,,Landed,VN-A610,A321,passenger
2026-02-07,2026-02-07 10:40,2026-02-07 11:00,Ho Chi Minh City,SGN,Vietjet Air,VJ136,1,,Landed,VN-A523,A21N,passenger
2026-02-07,2026-02-07 09:05,2026-02-07 09:08,Ho Chi Minh City,SGN,Vietnam Airlines,VN240,1,,Landed,VN-A891,A359,passenger
2026-02-07,2026-02-07 08:40,2026-02-07 08:34,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G806,1,,Landed,VN-A279,A321,passenger
2026-02-17,2026-02-17 09:20,2026-02-17 08:58,Da Nang,DAD,Vietnam Airlines,VN158,1,,Landed,VN-A335,A321,passenger
2026-02-07,2026-02-07 08:25,2026-02-07 08:26,Ho Chi Minh City,SGN,Vietjet Air,VJ126,1,,Landed,VN-A534,A21N,passenger
2026-02-08,2026-02-09 16:45,2026-02-08 18:51,Ho Chi Minh City,SGN,Vietjet Air,VJ172,1,,Landed,VN-A812,A333,passenger
2026-02-08,2026-02-08 17:35,2026-02-08 18:22,Ho Chi Minh City,SGN,Vietnam Airlines,VN232,1,,Landed,VN-A879,B78X,passenger
2026-02-18,2026-02-18 16:20,2026-02-18 16:36,Da Nang,DAD,Vietnam Airlines,VN172,1,,Landed,VN-A615,A321,passenger
2026-02-08,2026-02-08 16:05,2026-02-08 17:41,Ho Chi Minh City,SGN,Vietnam Airlines,VN214,1,,Landed,VN-A874,B78X,passenger
2026-02-19,2026-02-19 19:35,2026-02-19 19:45,Da Nang,DAD,Vietjet Air,VJ516,1,,Landed,VN-A535,A321,passenger
2026-02-08,2026-02-08 14:40,2026-02-08 15:57,Ho Chi Minh City,SGN,Vietjet Air,VJ138,1,,Landed,VN-A633,A321,passenger
2026-02-08,2026-02-08 09:30,2026-02-08 09:38,Ho Chi Minh City,SGN,Vietjet Air,VJ148,1,,Landed,LY-NVG,A320,passenger
2026-02-20,2026-02-20 13:40,2026-02-20 14:12,Da Nang,DAD,Vietjet Air,VJ508,1,,Landed,VN-A637,A321,passenger
2026-02-08,2026-02-08 09:15,2026-02-08 09:11,Ho Chi Minh City,SGN,Vietravel Airlines,VU774,1,,Landed,VN-A136,A320,passenger
2026-02-09,2026-02-09 23:05,2026-02-09 23:16,Ho Chi Minh City,SGN,Vietnam Airlines,VN260,1,,Landed,VN-A892,A359,passenger
2026-02-09,2026-02-09 17:05,2026-02-09 18:10,Ho Chi Minh City,SGN,Vietnam Airlines,VN250,1,,Landed,VN-A866,B789,passenger
2026-02-22,2026-02-22 07:40,2026-02-22 07:28,Da Nang,DAD,Vietjet Air,VJ524,1,,Landed,VN-A675,A320,passenger
2026-02-09,2026-02-10 13:05,2026-02-09 15:21,Ho Chi Minh City,SGN,Vietnam Airlines,VN246,1,,Landed,VN-A615,A321,passenger
2026-02-09,2026-02-09 12:50,2026-02-09 13:20,Ho Chi Minh City,SGN,Vietnam Airlines,VN7014,1,,Landed,VN-A507,A21N,passenger
2026-02-22,2026-02-22 09:20,2026-02-22 09:10,Da Nang,DAD,Vietnam Airlines,VN158,1,,Landed,VN-A619,A21N,passenger
2026-02-09,2026-02-09 12:05,2026-02-09 12:41,Ho Chi Minh City,SGN,Vietnam Airlines,VN210,1,,Landed,VN-A865,B789,passenger
2026-02-09,2026-02-09 11:05,2026-02-09 11:21,Ho Chi Minh City,SGN,Vietnam Airlines,VN244,1,,Landed,VN-A878,B78X,passenger
2026-02-22,2026-02-23 13:40,2026-02-22 16:35,Da Nang,DAD,Vietjet Air,VJ508,1,,Landed,VN-A649,A321,passenger
2026-02-10,2026-02-10 21:05,2026-02-10 21:39,Ho Chi Minh City,SGN,Vietnam Airlines,VN258,1,,Landed,VN-A878,B78X,passenger
2026-02-10,2026-02-10 17:05,2026-02-10 18:16,Ho Chi Minh City,SGN,Vietnam Airlines,VN250,1,,Landed,VN-A897,A359,passenger
2026-02-10,2026-02-10 16:45,2026-02-10 17:02,Ho Chi Minh City,SGN,Vietjet Air,VJ130,1,,Landed,VN-A817,A333,passenger
2026-02-10,2026-02-10 16:00,2026-02-10 16:43,Ho Chi Minh City,SGN,Vietravel Airlines,VU770,1,,Landed,VN-A129,A321,passenger
2026-02-23,2026-02-23 21:45,2026-02-23 21:42,Da Nang,DAD,Vietnam Airlines,VN6070,1,,Landed,VN-A363,A321,passenger
2026-02-10,2026-02-10 11:50,2026-02-10 12:14,Ho Chi Minh City,SGN,Vietnam Airlines,VN7044,1,,Landed,VN-A353,A321,passenger
2026-02-24,2026-02-24 09:20,2026-02-24 09:11,Da Nang,DAD,Vietnam Airlines,VN158,1,,Landed,VN-A392,A321,passenger
2026-02-10,2026-02-10 11:35,2026-02-10 11:57,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G822,1,,Landed,VN-A280,A321,passenger
2026-02-10,2026-02-10 11:05,2026-02-10 11:47,Ho Chi Minh City,SGN,Vietnam Airlines,VN244,1,,Landed,VN-A897,A359,passenger
2026-02-10,2026-02-10 09:20,2026-02-10 09:26,Ho Chi Minh City,SGN,Bamboo Airways,QH204,1,,Landed,PK-BBK,B739,passenger
2026-02-11,2026-02-11 18:05,2026-02-11 18:38,Ho Chi Minh City,SGN,Vietnam Airlines,VN216,1,,Landed,VN-A862,B789,passenger
2026-02-11,2026-02-11 16:50,2026-02-11 18:07,Ho Chi Minh City,SGN,Vietjet Air,VJ134,1,,Landed,LY-MLI,A320,passenger
2026-02-25,2026-02-25 13:40,2026-02-25 14:12,Da Nang,DAD,Vietjet Air,VJ508,1,,Landed,VN-A644,A321,passenger
2026-02-11,2026-02-11 16:05,2026-02-11 16:57,Ho Chi Minh City,SGN,Vietnam Airlines,VN214,1,,Landed,VN-A874,B78X,passenger
2026-02-25,2026-02-25 16:15,2026-02-25 17:08,Da Nang,DAD,Vietnam Airlines,VN7164,1,,Landed,VN-A353,A321,passenger
2026-02-25,2026-02-25 18:25,2026-02-25 18:46,Da Nang,DAD,Sun Phuquoc Airways,9G932,1,,Landed,VN-A282,A21N,passenger
2026-02-11,2026-02-11 14:05,2026-02-11 14:49,Ho Chi Minh City,SGN,Vietnam Airlines,VN212,1,,Landed,VN-A865,B789,passenger
2026-02-11,2026-02-11 09:05,2026-02-11 09:00,Ho Chi Minh City,SGN,Vietnam Airlines,VN240,1,,Landed,VN-A871,B789,passenger
2026-02-11,2026-02-11 05:50,2026-02-11 05:46,Ho Chi Minh City,SGN,Vietnam Airlines,VN7036,1,,Landed,VN-A514,A20N,passenger
2026-02-26,2026-02-26 09:50,2026-02-26 09:48,Da Nang,DAD,Vietravel Airlines,VU638,1,,Landed,VN-A129,A321,passenger
2026-02-26,2026-02-26 13:35,2026-02-26 13:29,Da Nang,DAD,Vietnam Airlines,VN166,1,,Landed,VN-A339,A321,passenger
2026-02-26,2026-02-26 13:40,2026-02-26 13:58,Da Nang,DAD,Vietjet Air,VJ508,1,,Landed,VN-A522,A321,passenger
2026-02-12,2026-02-12 20:05,2026-02-12 20:12,Ho Chi Minh City,SGN,Vietnam Airlines,VN218,1,,Landed,VN-A878,B78X,passenger
2026-02-26,2026-02-26 14:00,2026-02-26 14:09,Da Nang,DAD,Sun Phuquoc Airways,9G922,1,,Landed,VN-A281,A21N,passenger
2026-02-12,2026-02-12 18:45,2026-02-12 19:22,Ho Chi Minh City,SGN,Vietnam Airlines,VN252,1,,Landed,VN-A886,A359,passenger
2026-02-27,2026-02-27 14:00,2026-02-27 14:05,Da Nang,DAD,Sun Phuquoc Airways,9G922,1,,Landed,VN-A281,A21N,passenger
2026-02-12,2026-02-13 15:05,2026-02-12 17:46,Ho Chi Minh City,SGN,Vietnam Airlines,VN248,1,,Landed,VN-A890,A359,passenger
2026-02-27,2026-02-27 17:30,2026-02-27 18:22,Da Nang,DAD,Vietjet Air,VJ512,1,,Landed,VN-A542,A321,passenger
2026-02-12,2026-02-12 17:05,2026-02-12 17:31,Ho Chi Minh City,SGN,Vietnam Airlines,VN250,1,,Landed,VN-A879,B78X,passenger
2026-02-27,2026-02-27 18:05,2026-02-27 18:11,Da Nang,DAD,Sun Phuquoc Airways,9G932,1,,Landed,VN-A281,A21N,passenger
2026-02-12,2026-02-12 12:05,2026-02-12 13:02,Ho Chi Minh City,SGN,Vietnam Airlines,VN210,1,,Landed,VN-A886,A359,passenger
2026-02-12,2026-02-12 06:15,2026-02-12 07:41,Ho Chi Minh City,SGN,Vietnam Airlines,VN7012,1,,Landed,VN-A866,B789,passenger
2026-02-27,2026-02-27 21:45,2026-02-27 22:01,Da Nang,DAD,Vietnam Airlines,VN6070,1,,Landed,VN-A363,A321,passenger
2026-02-12,2026-02-12 06:10,2026-02-12 05:54,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G8802,1,,Landed,VN-A280,A321,passenger
2026-02-12,2026-02-13 02:15,2026-02-12 04:36,Ho Chi Minh City,SGN,Vietnam Airlines,VN7232,1,,Landed,VN-A890,A359,passenger
2026-02-11,2026-02-11 23:10,2026-02-11 04:46,Ho Chi Minh City,SGN,Vietnam Airlines,VN7294,1,,Landed,VN-A625,A21N,passenger
2026-02-28,2026-02-28 07:40,2026-02-28 07:58,Da Nang,DAD,Vietjet Air,VJ524,1,,Landed,VN-A668,A320,passenger
2026-02-28,2026-02-28 09:20,2026-02-28 10:10,Da Nang,DAD,Vietnam Airlines,VN158,1,,Landed,VN-A506,A21N,passenger
2026-02-13,2026-02-14 16:05,2026-02-13 23:32,Ho Chi Minh City,SGN,Vietnam Airlines,VN214,1,,Landed,VN-A866,B789,passenger
2026-02-13,2026-02-14 20:05,2026-02-13 21:50,Ho Chi Minh City,SGN,Vietnam Airlines,VN218,1,,Landed,VN-A865,B789,passenger
2026-02-13,2026-02-13 20:35,2026-02-13 21:41,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G868,1,,Landed,VN-A286,A21N,passenger
2026-02-28,2026-02-28 11:45,2026-02-28 11:26,Da Nang,DAD,Vietnam Airlines,VN6080,1,,Landed,VN-A363,A321,passenger
2026-02-13,2026-02-14 19:05,2026-02-13 20:51,Ho Chi Minh City,SGN,Vietnam Airlines,VN254,1,,Landed,VN-A893,A359,passenger
2026-02-28,2026-02-28 12:20,2026-02-28 12:15,Da Nang,DAD,Sun Phuquoc Airways,9G916,1,,Landed,VN-A285,A21N,passenger
2026-02-13,2026-02-14 18:50,2026-02-13 20:48,Ho Chi Minh City,SGN,,VN7228,1,,Landed,VN-A888,A359,passenger
2026-02-28,2026-02-28 13:35,2026-02-28 13:29,Da Nang,DAD,Vietnam Airlines,VN166,1,,Landed,VN-A331,A321,passenger
2026-02-13,2026-02-13 17:05,2026-02-13 17:34,Ho Chi Minh City,SGN,Vietnam Airlines,VN7230,1,,Landed,VN-A886,A359,passenger
2026-02-28,2026-02-28 13:40,2026-02-28 13:45,Da Nang,DAD,Vietjet Air,VJ508,1,,Landed,VN-A635,A321,passenger
2026-02-13,2026-02-14 15:20,2026-02-13 17:25,Ho Chi Minh City,SGN,Vietravel Airlines,VU778,1,,Landed,9H-MLW,A320,passenger
2026-02-13,2026-02-13 14:05,2026-02-13 15:21,Ho Chi Minh City,SGN,Vietnam Airlines,VN212,1,,Landed,VN-A865,B789,passenger
2026-02-13,2026-02-13 13:35,2026-02-13 14:57,Ho Chi Minh City,SGN,Vietnam Airlines,VN7256,1,,Landed,VN-A325,A321,passenger
2026-02-28,2026-02-28 17:30,2026-02-28 18:02,Da Nang,DAD,Vietjet Air,VJ512,1,,Landed,VN-A635,A321,passenger
2026-02-13,2026-02-13 14:10,2026-02-13 14:58,Ho Chi Minh City,SGN,Vietjet Air,VJ144,1,,Landed,VN-A820,A333,passenger
2026-02-13,2026-02-13 10:40,2026-02-13 11:50,Ho Chi Minh City,SGN,Vietjet Air,VJ136,1,,Landed,VN-A639,A321,passenger
2026-02-28,2026-02-28 19:35,2026-02-28 19:47,Da Nang,DAD,Vietjet Air,VJ516,1,,Landed,VN-A685,A321,passenger
2026-02-13,2026-02-13 08:05,2026-02-13 07:58,Ho Chi Minh City,SGN,Vietnam Airlines,VN206,1,,Landed,VN-A865,B789,passenger
2026-02-12,2026-02-12 20:20,2026-02-12 01:59,Ho Chi Minh City,SGN,Vietnam Airlines,VN7048,1,,Landed,VN-A507,A21N,passenger
2026-02-28,2026-02-28 21:45,2026-02-28 21:48,Da Nang,DAD,Vietnam Airlines,VN6070,1,,Landed,VN-A363,A321,passenger
2026-02-12,2026-02-12 23:10,2026-02-12 01:49,Ho Chi Minh City,SGN,Vietnam Airlines,VN7294,1,,Landed,VN-A873,B78X,passenger
2026-02-28,2026-02-28 22:55,2026-02-28 23:19,Da Nang,DAD,Vietjet Air,VJ520,1,,Landed,VN-A635,A321,passenger
2026-03-01,2026-03-01 07:05,2026-03-01 06:56,Da Nang,DAD,Vietjet Air,VJ502,1,,Landed,VN-A656,A320,passenger
2026-03-01,2026-03-01 07:40,2026-03-01 07:25,Da Nang,DAD,Vietjet Air,VJ524,1,,Landed,VN-A658,A320,passenger
2026-02-14,2026-02-14 20:20,2026-02-14 21:50,Ho Chi Minh City,SGN,Vietnam Airlines,VN7048,1,,Landed,VN-A512,A21N,passenger
2026-03-01,2026-03-02 09:00,2026-03-01 10:22,Da Nang,DAD,Vietjet Air,VJ504,1,,Landed,VN-A537,A21N,passenger
2026-02-14,2026-02-15 17:05,2026-02-14 21:09,Ho Chi Minh City,SGN,Vietnam Airlines,VN7292,1,,Landed,VN-A867,B789,passenger
2026-02-14,2026-02-14 18:55,2026-02-14 20:18,Ho Chi Minh City,SGN,Vietjet Air,VJ172,1,,Landed,VN-A816,A333,passenger
2026-03-01,2026-03-01 12:20,2026-03-01 12:13,Da Nang,DAD,Sun Phuquoc Airways,9G916,1,,Landed,VN-A281,A21N,passenger
2026-02-14,2026-02-14 18:05,2026-02-14 19:23,Ho Chi Minh City,SGN,Vietnam Airlines,VN216,1,,Landed,VN-A886,A359,passenger
2026-03-01,2026-03-01 14:00,2026-03-01 13:56,Da Nang,DAD,Sun Phuquoc Airways,9G922,1,,Landed,VN-A906,A21N,passenger
2026-02-14,2026-02-14 17:45,2026-02-14 17:41,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G854,1,,Landed,VN-A286,A21N,passenger
2026-02-14,2026-02-14 17:15,2026-02-14 16:59,Ho Chi Minh City,SGN,Vietnam Airlines,VN7040,1,,Landed,VN-A617,A21N,passenger
2026-02-14,2026-02-14 14:10,2026-02-14 15:08,Ho Chi Minh City,SGN,Vietjet Air,VJ144,1,,Landed,VN-A820,A333,passenger
2026-02-14,2026-02-14 12:10,2026-02-14 13:00,Ho Chi Minh City,SGN,Vietnam Airlines,VN7014,1,,Landed,VN-A886,A359,passenger
2026-02-14,2026-02-15 07:55,2026-02-14 12:22,Ho Chi Minh City,SGN,Vietravel Airlines,VU750,1,,Landed,VN-A289,A321,passenger
2026-02-14,2026-02-14 10:05,2026-02-14 10:13,Ho Chi Minh City,SGN,Vietnam Airlines,VN208,1,,Landed,VN-A891,A359,passenger
2026-02-14,2026-02-15 03:05,2026-02-14 04:48,Ho Chi Minh City,SGN,Vietnam Airlines,VN7002,1,,Landed,VN-A619,A21N,passenger
2026-02-13,2026-02-14 00:10,2026-02-13 02:24,Ho Chi Minh City,SGN,Vietnam Airlines,VN7010,1,,Landed,VN-A889,A359,passenger
2026-02-15,2026-02-15 21:45,2026-02-15 21:51,Ho Chi Minh City,SGN,Bamboo Airways,QH268,1,,Landed,VN-A596,A20N,passenger
2026-02-15,2026-02-15 20:05,2026-02-15 20:02,Ho Chi Minh City,SGN,Vietnam Airlines,VN218,1,,Landed,VN-A878,B78X,passenger
2026-02-15,2026-02-15 18:05,2026-02-15 18:38,Ho Chi Minh City,SGN,Vietnam Airlines,VN216,1,,Landed,VN-A872,B78X,passenger
2026-02-15,2026-02-15 17:35,2026-02-15 17:29,Ho Chi Minh City,SGN,Vietnam Airlines,VN232,1,,Landed,VN-A894,A359,passenger
2026-02-15,2026-02-15 17:05,2026-02-15 17:17,Ho Chi Minh City,SGN,Vietnam Airlines,VN250,1,,Landed,VN-A865,B789,passenger
2026-02-15,2026-02-16 15:05,2026-02-15 16:56,Ho Chi Minh City,SGN,Vietnam Airlines,VN248,1,,Landed,VN-A512,A21N,passenger
2026-02-15,2026-02-15 14:10,2026-02-15 15:29,Ho Chi Minh City,SGN,Vietnam Airlines,VN230,1,,Landed,VN-A611,A321,passenger
2026-02-15,2026-02-15 11:05,2026-02-15 11:16,Ho Chi Minh City,SGN,Vietnam Airlines,VN244,1,,Landed,VN-A865,B789,passenger
2026-02-16,2026-02-16 20:10,2026-02-16 20:52,Ho Chi Minh City,SGN,Vietjet Air,VJ154,1,,Landed,VN-A699,A320,passenger
2026-02-16,2026-02-16 19:25,2026-02-16 19:33,Ho Chi Minh City,SGN,Vietnam Airlines,VN7290,1,,Landed,VN-A615,A321,passenger
2026-02-16,2026-02-16 16:45,2026-02-16 17:44,Ho Chi Minh City,SGN,Vietjet Air,VJ130,1,,Landed,VN-A816,A333,passenger
2026-02-16,2026-02-16 16:05,2026-02-16 15:57,Ho Chi Minh City,SGN,Vietnam Airlines,VN214,1,,Landed,VN-A897,A359,passenger
2026-02-16,2026-02-16 09:00,2026-02-16 08:41,Ho Chi Minh City,SGN,Vietjet Air,VJ1120,1,,Landed,VN-A522,A321,passenger
