Crawl_Date,Scheduled_Time,Actual_Time,Destination,IATA,Airline,Flight_No,Checkin_Time,Terminal,Checkin_Counter,Gate,Status,Tail_Number,Aircraft_Type,Category,Is_Fixed_Flight,Departure_Runway
2026-01-01,20:05,20:30,Ho Chi Minh City,SGN,VietJet Air,VJ649,18:30,1,27-34,6.0,Departed,VN-A537,A21N,passenger,0,35R
2026-01-01,20:15,20:15,Ho Chi Minh City,SGN,VietJet Air,VJ641,18:15,1,27-34,5.0,Departed,VN-A647,A321,passenger,0,35R
2026-01-01,20:20,20:20,Hanoi,HAN,Vietnam Airlines,VN6070,18:20,1,18-21,4.0,Departed,VN-A363,A321,passenger,0,Unknown
2026-01-01,20:40,20:50,Seoul,ICN,Eastar Jet,ZE598,17:40,2,30-33,6.0,Departed,HL8507,B738,passenger,1,35R
2026-01-01,20:50,20:50,Ho Chi Minh City,SGN,Vietnam Airlines,VN143,18:50,1,3-16,7.0,Departed,VN-A326,A321,passenger,0,35R
2026-01-01,20:55,21:55,Hanoi,HAN,VietJet Air,VJ518,19:55,1,27-34,7.0,Departed,VN-A635,A321,passenger,0,35R
2026-01-01,21:10,21:10,Ho Chi Minh City,SGN,VietJet Air,VJ645,19:10,1,27-34,4.0,Departed,VN-A699,A320,passenger,0,35R
2026-01-01,21:15,21:30,Ho Chi Minh City,SGN,Vietravel Airlines,VU685,19:30,1,21-24,5.0,Departed,9H-MLW,A320,passenger,0,35R
2026-01-01,21:25,21:25,Nha Trang,CXR,Vietnam Airlines,VN7941,19:25,1,3-16,,Departed,VN-A507,A21N,passenger,0,35R
2026-01-01,21:35,21:35,Ho Chi Minh City,SGN,Vietnam Airlines,VN7127,19:35,0,3-16,5.0,,,,general aviation,0,
2026-01-01,21:35,21:50,Hanoi,HAN,VietJet Air,VJ520,19:50,1,27-34,4.0,Departed,VN-A526,A21N,passenger,0,35R
2026-01-01,21:55,21:55,Hanoi,HAN,Vietnam Airlines,VN7070,19:55,1,3-16,6.0,Departed,VN-A327,A321,passenger,0,35R
2026-01-01,22:30,00:30,Ho Chi Minh City,SGN,VietJet Air,VJ647,22:30,0,27-34,7.0,On Time,,,general aviation,0,
2026-01-01,22:30,22:30,Manila,MNL,Cebu Pacific,5J5757,19:30,2,34-38,3.0,Departed,RP-C4118,A21N,passenger,1,35R
2026-01-01,22:45,22:45,Seoul,ICN,Air Premia,YP622,19:20,2,14-20,5.0,Departed,HL8387,B789,passenger,0,35R
2026-01-01,23:00,23:00,Seoul,ICN,Asiana Airlines,OZ756,20:00,2,1-8,4.0,Departed,HL7792,A333,passenger,1,35R
2026-01-01,23:00,23:30,Hanoi,HAN,VietJet Air,VJ522,21:30,1,27-34,4.0,Departed,VN-A667,A321,passenger,0,35R
2026-01-01,23:20,23:20,Seoul,ICN,Korean Air,KE460,20:20,2,45-52,6.0,Departed,HL7584,A333,passenger,1,35R
2026-01-01,23:30,23:30,Seoul,ICN,Vietnam Airlines,VN430,20:30,2,"20, 25-27",2.0,Departed,VN-A503,A21N,passenger,1,35R
2026-01-01,23:35,23:35,Seoul,ICN,T'Way Air,TW12,20:35,2,"28, 33",10.0,Last Call,HL8056,B738,passenger,1,35R
2026-01-01,23:40,23:40,Seoul,ICN,VietJet Air,VJ878,20:40,2,11-13,8.0,Last Call,VN-A697,A21N,passenger,1,35R
2026-01-01,23:55,23:55,Macau,MFM,Air Macau,NX975,20:55,0,54,3.0,Last Call,B-MCH,A320,general aviation,1,35R
2026-01-02,00:00,00:20,Ho Chi Minh City,SGN,VietJet Air,VJ643,22:20,1,27-34,5.0,Departed,VN-A647,A21N,passenger,0,35R
2026-01-02,00:30,00:30,Busan,PUS,VietJet Air,VJ988,21:30,2,9-10,9.0,Departed,VN-A636,A321,passenger,0,35R
2026-01-02,00:30,00:30,Macau,MFM,Air Macau,NX977,21:30,0,53,5.0,Departed,B-MBO,A20N,general aviation,1,35R
2026-01-02,00:30,00:30,Tokyo,NRT,Vietnam Airlines,VN318,20:30,2,"18-19, 21-24",1.0,Departed,VN-A877,B78X,passenger,0,35R
2026-01-02,00:40,00:40,Seoul,ICN,Air Seoul,RS512,21:33,2,35-38,4.0,Departed,HL8255,A321,passenger,1,35R
2026-01-02,00:40,01:10,Busan,PUS,Jin Air,LJ184,21:24,2,1-4,7.0,Departed,HL7786,B738,passenger,0,35R
2026-01-02,00:45,00:45,Busan,PUS,Air Busan,BX774,21:45,0,39-42,6.0,Departed,HL8055,A320,general aviation,1,35R
2026-01-02,01:00,01:00,Daegu,TAE,T'Way Air,TW30,20:35,2,29-32,10.0,Departed,HL8030,B738,passenger,0,35R
2026-01-02,01:05,01:25,Osaka,KIX,Vietnam Airlines,VN336,22:05,2,21-25,2.0,Departed,VN-A335,A321,passenger,1,35R
2026-01-02,01:05,01:35,Busan,PUS,Jin Air,LJ112,21:51,2,14-17,8.0,Departed,HL8012,B738,passenger,1,35R
2026-01-02,01:20,01:20,Seoul,ICN,Eastar Jet,ZE594,22:20,2,49-52,3.0,Departed,HL8374,B738,passenger,1,35R
2026-01-02,01:30,02:00,Seoul,ICN,Jeju Air,7C2218,22:30,2,5-8,1.0,Departed,HL8523,B38M,passenger,1,35R
2026-01-02,01:30,01:30,Seoul,ICN,T'Way Air,TW14,21:00,2,"28, 33",9.0,Departed,HL8329,B738,passenger,1,35R
2026-01-02,02:00,02:25,Cheongju,CJJ,Aero-K Airlines,RF532,23:00,2,45-48,4.0,Departed,HL8386,A320,passenger,1,35R
2026-01-02,02:00,02:15,Busan,PUS,Air Busan,BX7325,22:10,0,43-44,5.0,Departed,HL8257,A321,general aviation,1,35R
2026-01-02,03:00,03:00,Busan,PUS,Korean Air,KE2094,00:00,2,35-41,6.0,Departed,HL7587,A333,passenger,1,35R
2026-01-02,05:25,05:25,Ho Chi Minh City,SGN,VietJet Air,VJ623,03:25,1,27-34,6.0,Departed,VN-A548,A21N,passenger,0,17L
2026-01-02,05:45,05:45,Hanoi,HAN,VietJet Air,VJ502,03:45,1,27-34,4.0,Departed,VN-A668,A320,passenger,0,35R
2026-01-02,06:00,06:00,Haiphong,HPH,Vietnam Airlines,VN1670,04:00,1,3-16,7.0,Departed,VN-A325,A321,passenger,0,35R
2026-01-02,06:00,06:00,Ho Chi Minh City,SGN,Vietnam Airlines,VN101,04:00,1,3-16,8.0,Departed,VN-A323,A321,passenger,0,17L
2026-01-02,06:25,06:25,Ho Chi Minh City,SGN,VietJet Air,VJ621,04:25,1,27-34,1.0,Departed,VN-A687,A321,passenger,0,35R
2026-01-02,06:35,06:35,Hanoi,HAN,Vietnam Airlines,VN156,04:35,1,3-16,8.0,Departed,VN-A619,A21N,passenger,0,35R
2026-01-02,07:00,07:00,Bangkok,BKK,VietJet Air,VJ1965,04:00,2,15-17,8.0,Departed,VN-A632,A321,passenger,0,35R
2026-01-02,07:15,07:15,Hanoi,HAN,VietJet Air,VJ510,05:15,1,27-34,8.0,Departed,VN-A522,A321,passenger,0,35R
2026-01-02,07:40,07:40,Hanoi,HAN,VietJet Air,VJ504,05:40,1,27-34,7.0,Departed,VN-A643,A321,passenger,0,35R
2026-01-02,07:55,07:55,Hanoi,HAN,Vietnam Airlines,VN158,05:55,1,3-16,4.0,Departed,VN-A615,A321,passenger,0,Unknown
2026-01-02,08:00,08:00,Ho Chi Minh City,SGN,Vietnam Airlines,VN107,06:00,1,3-16,5.0,Departed,VN-A399,A321,passenger,0,35R
2026-01-02,08:15,08:15,Ho Chi Minh City,SGN,Vietnam Airlines,VN109,06:15,1,3-16,6.0,Departed,VN-A501,A21N,passenger,0,35R
2026-01-02,08:20,08:20,Ho Chi Minh City,SGN,Bamboo Airways,QH151,06:20,1,43-45,8.0,Departed,JU-1410,A320,passenger,0,35R
2026-01-02,08:25,08:25,Phu Quoc Island,PQC,VietJet Air,VJ719,06:25,1,27-34,1.0,Departed,VN-A655,A320,passenger,0,35R
2026-01-02,08:30,08:30,Hanoi,HAN,Vietravel Airlines,VU638,06:30,1,21-24,2.0,Departed,VN-A136,A320,passenger,0,35R
2026-01-02,08:40,08:40,Hanoi,HAN,Vietnam Airlines,VN7150,06:40,1,3-16,7.0,Departed,VN-A608,A321,passenger,0,35R
2026-01-02,09:40,10:15,Da Lat,DLI,Vietnam Airlines,VN1955,08:15,1,3-16,5.0,Departed,VN-A323,A321,passenger,0,35R
2026-01-02,09:40,09:40,Bangkok,DMK,Thai Air Asia,FD635,06:40,2,38-40,5.0,Departed,HS-EAE,A21N,passenger,1,35R
2026-01-02,09:50,09:50,Kuala Lumpur,KUL,VietJet Air,VJ827,06:50,2,31-33,8.0,Departed,VN-A630,A321,passenger,0,35R
2026-01-02,10:00,10:55,Hanoi,HAN,Vietnam Airlines,VN164,08:55,1,3-16,8.0,Departed,VN-A325,A321,passenger,0,35R
2026-01-02,10:05,10:05,Ho Chi Minh City,SGN,Vietnam Airlines,VN113,08:05,1,3-16,9.0,Departed,VN-A357,A321,passenger,0,35R
2026-01-02,10:05,10:25,Hong Kong,HKG,Hong Kong Express Airways,UO553,07:05,2,12-15,4.0,Departed,B-LED,A321,passenger,1,35R
2026-01-02,10:15,10:15,Hanoi,HAN,Vietnam Airlines,VN6080,08:25,1,18-20,6.0,Departed,VN-A363,A321,passenger,1,Unknown
2026-01-02,10:20,10:20,Haiphong,HPH,VietJet Air,VJ720,08:20,1,27-34,4.0,Departed,VN-A548,A21N,passenger,0,35R
2026-01-02,11:00,11:00,Phu Quoc Island,PQC,VietJet Air,VJ717,09:00,1,27-34,2.0,Departed,VN-A642,A321,passenger,0,35R
2026-01-02,11:05,11:05,Ho Chi Minh City,SGN,Vietravel Airlines,VU673,09:05,1,21-24,7.0,Departed,9H-MLW,A320,passenger,0,35R
2026-01-02,11:15,11:15,Ho Chi Minh City,SGN,VietJet Air,VJ627,09:15,1,27-34,4.0,Departed,VN-A544,A321,passenger,0,35R
2026-01-02,11:20,11:35,Hanoi,HAN,VietJet Air,VJ528,09:35,1,27-34,5.0,Departed,VN-A522,A321,passenger,0,35R
2026-01-02,11:20,11:40,Kuala Lumpur,KUL,Air Asia,AK643,08:20,2,35-37,5.0,Departed,9M-AFD,A320,passenger,1,35R
2026-01-02,11:45,11:45,Ho Chi Minh City,SGN,Vietnam Airlines,VN119,09:45,1,3-16,8.0,Departed,VN-A623,A21N,passenger,0,35R
2026-01-02,11:45,12:05,Hanoi,HAN,Vietnam Airlines,VN7152,10:05,1,3-16,7.0,Departed,VN-A604,A321,passenger,0,35R
2026-01-02,11:50,11:50,Singapore,SIN,Singapore Airlines,SQ171,08:50,2,22-25,7.0,Departed,9V-MBA,B38M,passenger,0,35R
2026-01-02,11:55,11:55,Seoul,ICN,T'Way Air,TW8,08:55,2,41-44,4.0,Departed,HL8513,B38M,passenger,1,35R
2026-01-02,12:05,12:05,Singapore,SIN,VietJet Air,VJ973,09:05,2,31-33,8.0,Departed,VN-A697,A21N,passenger,0,35R
2026-01-02,12:05,12:05,Ho Chi Minh City,SGN,VietJet Air,VJ633,10:05,1,27-34,6.0,Departed,VN-A641,A321,passenger,0,35R
2026-01-02,12:15,12:15,Macau,MFM,VietJet Air,VJ8890,09:15,2,28-30,9.0,Departed,VN-A632,A321,passenger,0,35R
2026-01-02,12:20,12:20,Kuala Lumpur,KUL,Air Asia,AK649,09:20,2,45-47,1.0,Departed,9M-AJD,A320,passenger,1,35R
2026-01-02,12:20,12:50,Hanoi,HAN,VietJet Air,VJ508,10:50,1,27-34,8.0,Departed,VN-A635,A321,passenger,0,35R
2026-01-02,12:25,12:25,Hong Kong,HKG,Hong Kong Express Airways,UO563,09:25,2,12-15,10.0,Departed,B-LEL,A321,passenger,0,35R
2026-01-02,12:25,12:50,Manila,MNL,Philippine Airlines,PR586,08:55,2,16-21,6.0,Departed,RP-C7783,B77W,passenger,0,35R
2026-01-02,12:30,12:30,Macau,MFM,Bamboo Airways,QH9588,09:30,2,1-3,2.0,Departed,VN-A585,A321,passenger,0,35R
2026-01-02,12:40,12:40,Bangkok,DMK,Thai Air Asia,FD637,09:40,2,38-40,5.0,Departed,HS-BBO,A320,passenger,1,35R
2026-01-02,12:55,13:25,Hanoi,HAN,Vietnam Airlines,VN168,11:25,1,3-16,5.0,Departed,VN-A608,A321,passenger,0,35R
2026-01-02,13:00,13:20,Ho Chi Minh City,SGN,Vietnam Airlines,VN123,11:20,1,3-16,4.0,Departed,VN-A329,A321,passenger,0,35R
2026-01-02,13:00,13:00,Taipei,TPE,Eva Air,BR384,10:00,2,4-11,7.0,Departed,B-16335,A333,passenger,1,35R
2026-01-02,13:05,13:55,Kuala Lumpur,KUL,Batik Air Malaysia,OD503,10:05,2,51-54,6.0,Departed,9M-LRM,B38M,passenger,0,35R
2026-01-02,13:10,13:20,Ho Chi Minh City,SGN,Vietnam Airlines,VN127,11:20,1,3-16,7.0,Departed,VN-A353,A321,passenger,0,35R
2026-01-02,13:15,13:15,Bangkok,BKK,Thai Vietjet,VZ961,10:15,2,48-50,4.0,Departed,HS-VKS,A320,passenger,0,35R
2026-01-02,13:20,13:55,Can Tho,VCA,Vietnam Airlines,VN1441,11:55,1,3-16,3.0,Departed,VN-A323,A321,passenger,0,35R
2026-01-02,13:30,13:30,Ho Chi Minh City,SGN,VietJet Air,VJ635,11:30,1,27-34,4.0,Departed,VN-A693,A21N,passenger,0,35R
2026-01-02,13:30,13:55,Can Tho,VCA,VietJet Air,VJ703,11:55,1,27-34,8.0,Departed,VN-A655,A320,passenger,0,35R
2026-01-02,13:30,14:20,Seoul,ICN,Jin Air,LJ82,10:30,2,34-37,5.0,Departed,HL8242,B738,passenger,0,35R
2026-01-02,13:45,14:15,Hanoi,HAN,Vietnam Airlines,VN170,12:15,1,3-16,7.0,Departed,VN-A605,A321,passenger,0,35R
2026-01-02,13:45,13:45,Ho Chi Minh City,SGN,Bamboo Airways,QH161,11:45,1,43-45,6.0,Departed,ER-00005,A320,passenger,1,35R
2026-01-02,13:50,13:50,Hong Kong,HKG,Hong Kong Express Airways,UO507,10:50,2,41-44,1.0,Departed,B-LCH,A320,passenger,1,35R
2026-01-02,14:00,14:15,Ho Chi Minh City,SGN,Vietnam Airlines,VN129,12:15,1,3-16,9.0,Departed,VN-A877,B78X,passenger,0,35R
2026-01-02,14:15,14:30,Ho Chi Minh City,SGN,Vietnam Airlines,VN6037,12:30,1,18-21,5.0,Departed,VN-A354,A321,passenger,0,Unknown
2026-01-02,14:25,14:50,Seoul,ICN,Jeju Air,7C2212,11:25,2,30-33,7.0,Departed,HL8301,B738,passenger,1,35R
2026-01-02,14:30,14:30,Taipei,TPE,Bamboo Airways,QH9550,11:30,2,1-3,2.0,Departed,VN-A597,A321,passenger,0,35R
2026-01-02,14:35,14:35,Taichung,RMQ,VietJet Air,VJ8510,11:22,2,16-18,9.0,Departed,VN-A661,A321,passenger,0,35R
2026-01-02,14:35,14:35,Hanoi,HAN,Vietnam Airlines,VN166,12:35,1,3-16,3.0,Departed,VN-A335,A321,passenger,0,35R
2026-01-02,14:40,14:40,Kuala Lumpur,KUL,Malaysia Airlines,MH749,11:40,2,12-15,4.0,Departed,9M-MXI,B738,passenger,1,35R
2026-01-02,14:50,14:50,Kaohsiung,KHH,VietJet Air,VJ8520,00:00,0,,,,,,general aviation,1,
2026-01-02,15:00,15:00,Singapore,SIN,VietJet Air,VJ889,12:00,2,19-21,10.0,Departed,VN-A636,A321,passenger,0,35R
2026-01-02,15:00,15:35,Ho Chi Minh City,SGN,VietJet Air,VJ631,13:35,1,27-34,7.0,Departed,VN-A544,A321,passenger,0,35R
2026-01-02,15:00,15:00,Hanoi,HAN,Vietnam Airlines,VN7186,13:00,1,3-16,8.0,Departed,VN-A503,A21N,passenger,0,35R
2026-01-02,15:10,15:10,Seoul,ICN,VietJet Air,VJ874,12:10,2,9-11,8.0,Departed,VN-A548,A21N,passenger,0,35R
2026-01-02,15:15,15:15,Bangkok,BKK,Vietnam Airlines,VN627,12:15,2,23-25,3.0,Departed,VN-A601,A321,passenger,1,35R
2026-01-02,15:25,15:40,Hanoi,HAN,VietJet Air,VJ514,13:40,1,27-34,8.0,Departed,VN-A522,A321,passenger,0,35R
2026-01-02,15:25,15:35,Ho Chi Minh City,SGN,Vietnam Airlines,VN133,13:35,1,3-16,6.0,Departed,VN-A395,A321,passenger,0,35R
2026-01-02,15:45,16:15,Kuala Lumpur,KUL,Air Asia,AK641,12:45,2,35-37,7.0,Departed,9M-NEO,A20N,passenger,1,35R
2026-01-02,15:45,15:45,Seoul,ICN,Korean Air,KE458,12:45,2,46-53,6.0,Departed,HL8027,A333,passenger,1,35R
2026-01-02,15:50,16:20,Phu Quoc Island,PQC,VietJet Air,VJ1719,14:20,1,27-34,4.0,Departed,VN-A641,A321,passenger,0,35R
2026-01-02,15:55,16:40,Hanoi,HAN,Vietnam Airlines,VN172,14:40,1,3-16,6.0,Departed,VN-A604,A321,passenger,0,35R
2026-01-02,16:10,16:10,Hanoi,HAN,VietJet Air,VJ512,14:10,1,27-34,5.0,Departed,VN-A644,A321,passenger,0,35R
2026-01-02,16:25,16:25,Siem Reap,SAI,Air Cambodia,K6841,13:25,2,42-45,5.0,Departed,ER-00011,A320,passenger,0,35R
2026-01-02,16:30,16:30,Singapore,SIN,Singapore Airlines,SQ173,13:30,2,4-8,4.0,Departed,9V-MBO,B38M,passenger,1,35R
2026-01-02,16:55,16:55,Hong Kong,HKG,Hong Kong Airlines,HX549,13:55,0,13-16,6.0,Departed,B-LPE,A320,general aviation,1,35R
2026-01-02,17:00,17:00,Da Lat,DLI,VietJet Air,VJ729,15:00,1,27-34,8.0,Departed,VN-A642,A321,passenger,0,35R
2026-01-02,17:00,17:10,Hanoi,HAN,Vietnam Airlines,VN174,15:10,1,3-16,7.0,Departed,VN-A619,A21N,passenger,0,35R
2026-01-02,17:05,17:05,Bangkok,BKK,VietJet Air,VJ1963,14:05,2,38-41,9.0,Departed,VN-A630,A321,passenger,0,35R
2026-01-02,17:15,17:15,Ho Chi Minh City,SGN,VietJet Air,VJ639,15:15,1,27-34,4.0,Departed,VN-A653,A21N,passenger,0,35R
2026-01-02,17:20,17:20,Ho Chi Minh City,SGN,Vietnam Airlines,VN135,15:20,1,3-16,5.0,Departed,VN-A613,A321,passenger,0,35R
2026-01-02,17:30,18:05,Nha Trang,CXR,Vietnam Airlines,VN1941,16:05,1,3-16,8.0,Departed,VN-A323,A321,passenger,0,35R
2026-01-02,17:35,17:35,Taipei,TPE,China Airlines,CI790,14:35,2,30-34,7.0,Departed,B-18116,A21N,passenger,1,35R
2026-01-02,17:35,17:35,Singapore,SIN,Scoot,TR315,14:35,2,22-25,5.0,Departed,9V-NCB,A21N,passenger,0,35R
2026-01-02,17:40,17:40,Haiphong,HPH,VietJet Air,VJ722,15:40,1,27-34,6.0,Departed,VN-A655,A320,passenger,0,35R
2026-01-02,17:45,18:10,Hanoi,HAN,Vietnam Airlines,VN7164,16:10,1,3-16,7.0,Departed,VN-A325,A321,passenger,0,35R
2026-01-02,18:10,18:20,Hanoi,HAN,Vietnam Airlines,VN180,16:20,1,3-16,8.0,Departed,VN-A513,A20N,passenger,0,35R
2026-01-02,18:15,18:40,Hanoi,HAN,VietJet Air,VJ516,16:40,1,27-34,4.0,Departed,VN-A689,A320,passenger,0,35R
2026-01-02,18:20,18:20,Hanoi,HAN,Bamboo Airways,QH148,16:20,1,43-45,5.0,Departed,VN-A227,A321,passenger,0,35R
2026-01-02,18:25,18:25,Taipei,TPE,Starlux Airlines,JX704,15:25,0,4-8,6.0,Departed,B-58212,A21N,general aviation,0,35R
2026-01-02,18:30,18:30,Hong Kong,HKG,Hong Kong Express Airways,UO559,15:30,2,18-21,4.0,Departed,B-LEK,A321,passenger,1,35R
2026-01-02,18:40,18:40,Ho Chi Minh City,SGN,Bamboo Airways,QH171,16:40,1,43-45,3.0,Departed,VN-A585,A321,passenger,0,35R
2026-01-02,18:45,18:45,Macau,MFM,VietJet Air,VJ8892,15:45,2,48-50,8.0,Departed,VN-A632,A321,passenger,0,35R
2026-01-02,18:50,19:10,Bangkok,DMK,Thai Air Asia,FD639,15:50,2,35-37,5.0,Departed,HS-ABT,A320,passenger,1,35R
2026-01-02,18:55,19:10,Hanoi,HAN,Vietravel Airlines,VU658,17:10,1,21-24,7.0,Departed,VN-A136,A320,passenger,0,35R
2026-01-02,19:05,19:25,Hanoi,HAN,Vietnam Airlines,VN188,17:25,1,3-16,6.0,Departed,VN-A514,A20N,passenger,0,35R
2026-01-02,19:10,19:35,Ho Chi Minh City,SGN,Vietnam Airlines,VN7143,17:35,1,3-16,5.0,Departed,VN-A503,A21N,passenger,0,35R
2026-01-02,19:20,19:45,Ho Chi Minh City,SGN,Vietnam Airlines,VN137,17:45,1,3-16,8.0,Departed,VN-A508,A21N,passenger,0,Unknown
2026-01-02,20:00,20:20,Taipei,TPE,Tigerair Taiwan,IT552,17:00,2,22-25,6.0,Departed,B-50001,A320,passenger,1,35R
2026-01-02,20:00,20:00,Yangon,RGN,Myanmar Airways International,8M455,17:00,2,9-12,4.0,Departed,XY-ALP,E190,passenger,1,35R
2026-01-02,20:15,20:15,Ho Chi Minh City,SGN,VietJet Air,VJ649,18:15,1,27-34,5.0,Departed,LY-NVE,A320,passenger,0,35R
2026-01-02,20:15,20:15,Ho Chi Minh City,SGN,VietJet Air,VJ641,18:15,1,27-34,7.0,Departed,VN-A642,A321,passenger,0,35R
2026-01-02,20:20,20:20,Hanoi,HAN,Vietnam Airlines,VN6070,18:20,1,18-21,4.0,Departed,VN-A363,A321,passenger,0,Unknown
2026-01-02,20:30,20:30,Ho Chi Minh City,SGN,Vietnam Airlines,VN7139,18:30,1,3-16,8.0,Departed,VN-A606,A321,passenger,0,35R
2026-01-02,20:40,20:40,Seoul,ICN,Eastar Jet,ZE598,17:40,2,42-45,7.0,Departed,HL8507,B738,passenger,1,35R
2026-01-02,20:45,20:45,Hong Kong,HKG,Hong Kong Airlines,HX545,17:45,0,13-16,5.0,Departed,B-LPT,A320,general aviation,1,35R
2026-01-02,20:45,23:15,Ho Chi Minh City,SGN,VietJet Air,VJ637,21:15,0,27-34,2.0,Departed,,,general aviation,0,35R
2026-01-02,20:55,20:55,Hanoi,HAN,VietJet Air,VJ518,18:55,1,27-34,6.0,Departed,VN-A648,A321,passenger,0,35R
2026-01-02,21:15,21:15,Ho Chi Minh City,SGN,Vietravel Airlines,VU685,19:15,1,21-24,7.0,Departed,9H-MLW,A320,passenger,0,35R
2026-01-02,21:15,21:50,Ho Chi Minh City,SGN,Vietnam Airlines,VN7127,19:50,1,3-16,5.0,Departed,VN-A323,A321,passenger,0,35R
2026-01-02,21:25,22:05,Ho Chi Minh City,SGN,Vietnam Airlines,VN143,20:05,1,3-16,4.0,Departed,VN-A613,A321,passenger,0,35R
2026-01-02,21:35,22:40,Hanoi,HAN,VietJet Air,VJ520,20:40,1,27-34,6.0,Departed,VN-A544,A321,passenger,0,35R
2026-01-02,22:10,22:10,Manila,MNL,VietJet Air,VJ8020,19:10,2,33-35,8.0,Last Call,VN-A636,A321,passenger,0,35R
2026-01-02,22:30,22:30,Manila,MNL,Cebu Pacific,5J5757,19:30,2,17-21,1.0,Departed,RP-C4122,A21N,passenger,1,35R
2026-01-02,22:30,23:20,Ho Chi Minh City,SGN,VietJet Air,VJ647,21:20,1,27-34,4.0,On Time,LY-NVG,A320,passenger,0,35R
2026-01-02,22:45,22:45,Seoul,ICN,VietJet Air,VJ880,19:45,2,36-38,9.0,Departed,VN-A630,A321,passenger,1,35R
2026-01-02,22:55,23:20,Hanoi,HAN,Vietnam Airlines,VN7192,21:20,1,3-16,7.0,Departed,VN-A514,A20N,passenger,0,35R
2026-01-02,23:00,23:00,Seoul,ICN,Asiana Airlines,OZ756,20:00,2,9-16,7.0,Departed,HL8259,A333,passenger,1,35R
2026-01-02,23:15,23:35,Ho Chi Minh City,SGN,VietJet Air,VJ643,21:35,1,27-34,5.0,Departed,VN-A553,A21N,passenger,0,
2026-01-02,23:20,23:20,Hanoi,HAN,VietJet Air,VJ522,21:20,1,27-34,6.0,On Time,VN-A674,A21N,passenger,0,35R
2026-01-02,23:20,23:35,Seoul,ICN,Korean Air,KE460,20:20,2,46-53,6.0,Boarding,HL8572,B78X,passenger,1,35R
2026-01-02,23:30,23:30,Bangkok,BKK,Emirates,EK371,20:30,2,2-8,5.0,Gate Closed,A6-ENO,B77W,passenger,1,35R
2026-01-02,23:30,23:30,Seoul,ICN,Vietnam Airlines,VN430,20:30,2,24-27,2.0,Gate Closed,VN-A507,A21N,passenger,1,35R
2026-01-02,23:35,23:35,Seoul,ICN,T'Way Air,TW12,20:35,2,28-31,8.0,Gate Closed,HL8363,B738,passenger,1,Unknown
2026-01-02,23:55,23:55,Macau,MFM,Air Macau,NX975,20:55,0,54,3.0,Last Call,B-MBT,A21N,general aviation,1,35R
2026-01-03,00:30,00:30,Macau,MFM,Air Macau,NX977,21:30,0,54,2.0,Departed,B-MBP,A20N,general aviation,1,35R
2026-01-03,00:30,00:30,Tokyo,NRT,Vietnam Airlines,VN318,21:30,2,18-23,1.0,Departed,VN-A874,B78X,passenger,0,35R
2026-01-03,00:30,00:30,Busan,PUS,VietJet Air,VJ988,21:30,2,35-37,10.0,Departed,VN-A661,A321,passenger,0,35R
2026-01-03,00:40,01:20,Busan,PUS,Jin Air,LJ184,21:29,2,50-53,5.0,Departed,HL8012,B738,passenger,0,35R
2026-01-03,00:40,02:00,Seoul,ICN,Air Seoul,RS512,21:29,2,38-41,8.0,Departed,HL7790,A321,passenger,1,35R
2026-01-03,00:45,01:45,Busan,PUS,Air Busan,BX774,21:45,0,9-12,7.0,Departed,HL8328,A320,general aviation,1,35R
2026-01-03,01:00,01:00,Daegu,TAE,T'Way Air,TW30,22:00,2,28-31,9.0,Departed,HL8069,B738,passenger,0,35R
2026-01-03,01:05,01:05,Busan,PUS,Jin Air,LJ112,21:38,2,42-45,3.0,Departed,HL8247,B738,passenger,1,35R
2026-01-03,01:05,01:05,Osaka,KIX,Vietnam Airlines,VN336,22:05,2,22-25,2.0,Departed,VN-A606,A321,passenger,1,35R
2026-01-03,01:20,01:20,Seoul,ICN,Eastar Jet,ZE594,22:20,2,14-17,4.0,Departed,HL8374,B738,passenger,1,35R
2026-01-03,01:30,01:30,Seoul,ICN,T'Way Air,TW14,20:35,2,32-34,10.0,Departed,HL8547,B738,passenger,1,35R
2026-01-03,01:30,01:45,Seoul,ICN,Jeju Air,7C2218,22:14,2,2-5,1.0,Departed,HL8524,B38M,passenger,1,35R
2026-01-03,02:00,02:35,Cheongju,CJJ,Aero-K Airlines,RF532,23:00,2,46-49,5.0,Departed,HL8744,A320,passenger,1,35R
2026-01-03,02:00,02:30,Busan,PUS,Air Busan,BX7325,23:00,0,"8, 13",9.0,Departed,HL8257,A321,general aviation,1,35R
2026-01-03,03:00,03:00,Busan,PUS,Korean Air,KE2094,00:00,2,35-40,6.0,Departed,HL7587,A333,passenger,1,35R
2026-01-03,05:25,05:25,Ho Chi Minh City,SGN,VietJet Air,VJ623,03:25,1,27-34,5.0,Departed,VN-A655,A320,passenger,0,17L
2026-01-03,05:45,05:45,Hanoi,HAN,VietJet Air,VJ502,03:45,1,27-34,2.0,Departed,VN-A643,A321,passenger,0,35R
2026-01-03,06:00,06:00,Ho Chi Minh City,SGN,Vietnam Airlines,VN101,04:00,1,3-16,8.0,Departed,VN-A601,A321,passenger,0,35R
2026-01-03,06:20,06:20,Hanoi,HAN,VietJet Air,VJ524,04:20,0,27-34,,,,,general aviation,0,
2026-01-03,06:25,06:25,Ho Chi Minh City,SGN,VietJet Air,VJ621,04:25,1,27-34,2.0,Departed,VN-A632,A321,passenger,0,35R
