Crawl_Date,Scheduled_Time,Actual_Time,Destination,IATA,Airline,Flight_No,Terminal,Departure_Runway,Status,Scheduled_Tail,Aircraft_Type,Is_Fixed_Flight,Category
2025-12-21,15:20,16:00,Phu Quoc,PQC,Vietnam Airlines,VN1829,3,25L,Departed,VN-A323,A321,0,passenger
2025-12-21,15:05,15:58,Pleiku,PXU,Vietnam Airlines,VN1422,3,25L,Departed,VN-A601,A321,0,passenger
2025-12-21,15:15,15:55,Phu Quoc,PQC,VietJet Air,VJ331,1,25L,Departed,VN-A658,A320,0,passenger
2025-12-21,15:45,15:52,Manila,MNL,Philippine Airlines,PR598,2,25L,Departed,RP-C9938,A21N,0,passenger
2025-12-21,15:15,15:50,Da Nang,DAD,Vietnam Airlines,VN134,3,25L,Departed,VN-A392,A321,1,passenger
2025-12-21,15:30,15:46,Con Dao,VCS,Vietnam Airlines,VN8069,3,25L,Departed,VN-B219,AT75,0,passenger
2025-12-21,15:00,15:44,Hanoi,HAN,Vietnam Airlines,VN250,3,25L,Departed,VN-A872,B78X,1,passenger
2025-12-21,17:43,15:41,Hanoi,HAN,Sun PhuQuoc Airways,9G854,3,25L,Departed,VN-A279,A321,0,passenger
2025-12-21,15:25,15:37,Macau,MFM,Vietnam Airlines,VN9458,2,25L,Departed,VN-A505,A21N,0,passenger
2025-12-21,15:10,15:34,Hong Kong,HKG,VietJet Air,VJ876,2,25L,Departed,VN-A547,A21N,0,passenger
2025-12-21,15:15,15:32,Con Dao,VCS,Vietnam Airlines,VN1885,3,25L,Departed,VN-B218,AT75,0,passenger
2025-12-21,14:40,15:30,Hanoi,HAN,VietJet Air,VJ134,1,25L,Departed,VN-A516,A21N,0,passenger
2025-12-21,13:25,15:28,Johor Bahru,JHB,AirAsia,AK1493,2,25L,Departed,9M-AHZ,A320,1,passenger
2025-12-21,13:40,15:25,Hanoi,HAN,Vietnam Airlines,VN248,3,25L,Departed,VN-A873,B78X,0,passenger
2025-12-21,15:15,15:22,Con Dao,VCS,Vietnam Airlines,VN8093,3,,Departed,VN-B221,AT75,0,passenger
2025-12-21,13:35,15:20,Qui Nhon,UIH,Vietnam Airlines,VN1394,3,25L,Departed,VN-A339,A321,0,passenger
2025-12-21,14:00,15:17,Da Nang,DAD,VietJet Air,VJ632,1,25L,Departed,VN-A684,A321,0,passenger
2025-12-21,15:50,15:14,Phu Quoc,PQC,Sun PhuQuoc Airways,9G1977,3,25L,Departed,VN-A282,A21N,0,passenger
2025-12-21,13:50,15:12,Hong Kong,HKG,Vietnam Airlines,VN594,2,25L,Departed,VN-A331,A321,1,passenger
2025-12-21,14:35,15:09,Hanoi,HAN,VietJet Air,VJ172,1,25L,Departed,VN-A671,A320,0,passenger
2025-12-21,14:35,15:06,Phnom Penh,KTI,Qatar Airways,QR970,2,25L,Departed,A7-BAN,B77W,0,passenger
2025-12-21,14:30,14:51,Vinh,VII,VietJet Air,VJ228,1,25L,Departed,VN-A632,A321,0,passenger
2025-12-21,14:00,14:49,Phu Quoc,PQC,Vietnam Airlines,VN1833,3,25L,Departed,VN-A335,A321,0,passenger
2025-12-21,14:05,14:46,Seoul,ICN,Korean Air,KE472,2,25L,Departed,HL8559,A21N,0,passenger
2025-12-21,14:30,14:41,Shenzhen,SZX,China Southern Airlines,CZ8466,2,25L,Departed,B-6978,A321,1,passenger
2025-12-21,13:20,14:36,Thanh Hoa,THD,VietJet Air,VJ258,1,25L,Departed,VN-A642,A321,0,passenger
2025-12-21,13:50,14:32,Vinh,VII,Vietnam Airlines,VN1266,3,25L,Departed,VN-A326,A321,0,passenger
2025-12-21,14:20,14:29,Singapore,SIN,Vietnam Airlines,VN655,2,25L,Departed,VN-A353,A321,1,passenger
2025-12-21,13:10,14:23,Nha Trang,CXR,Vietnam Airlines,VN1344,3,25L,Departed,VN-A399,A321,0,passenger
2025-12-21,14:00,14:20,Hanoi,HAN,Vietnam Airlines,VN214,3,25L,Departed,VN-A861,B789,0,passenger
2025-12-21,16:44,14:17,Manila,MNL,Cebu Pacific,5J4148,2,25L,Departed,RP-C4148,A21N,0,passenger
2025-12-21,14:00,14:12,Hanoi,HAN,Vietravel Airlines,VU770,3,25L,Departed,VN-A129,A321,0,passenger
2025-12-21,12:40,14:07,Hue,HUI,VietJet Air,VJ308,1,25L,Departed,VN-A640,A321,0,passenger
2025-12-21,14:05,14:05,Con Dao,VCS,Vietnam Airlines,VN1897,3,25L,Departed,VN-B225,AT75,0,passenger
2025-12-21,13:00,14:00,Hanoi,HAN,Vietnam Airlines,VN230,3,25L,Departed,VN-A878,B78X,0,passenger
2025-12-21,13:55,13:57,Nanning,NNG,Sichuan Airlines,3U3798,2,25L,Departed,B-9935,A320,0,passenger
2025-12-21,13:35,13:54,Penang,PEN,AirAsia,AK1503,2,25L,Departed,9M-DAF,A320,0,passenger
2025-12-21,13:30,13:50,Da Nang,DAD,Vietnam Airlines,VN132,3,25L,Departed,VN-A604,A321,0,passenger
2025-12-21,13:10,13:48,Da Nang,DAD,VietJet Air,VJ630,1,25L,Departed,VN-A687,A321,0,passenger
2025-12-21,13:30,13:44,Haiphong,HPH,Vietnam Airlines,VN6440,3,25L,Departed,VN-A354,A321,0,passenger
2025-12-21,10:20,13:42,Hanoi,HAN,Bamboo Airways,QH224,3,25L,Departed,PK-BBK,B739,1,passenger
2025-12-21,12:30,13:40,Con Dao,VCS,VietJet Air,VJ119,1,25L,Departed,B-652G,AJ27,0,passenger
2025-12-21,13:00,13:37,Hanoi,HAN,VietJet Air,VJ198,1,25L,Departed,VN-A542,A321,0,passenger
2025-12-21,12:00,13:33,Hanoi,HAN,Vietnam Airlines,VN212,3,25L,Departed,VN-A865,B789,0,passenger
2025-12-21,15:22,13:30,Hanoi,HAN,Vietravel Airlines,VU778,3,25L,Departed,9H-MLW,A320,0,passenger
2025-12-21,13:10,13:27,Shanghai,PVG,China Southern Airlines,CZ6078,2,25L,Departed,B-32L3,A21N,1,passenger
2025-12-21,12:00,13:24,Hanoi,HAN,VietJet Air,VJ144,1,25L,Departed,VN-A817,A333,0,passenger
2025-12-21,13:25,13:22,Phu Quoc,PQC,Vietravel Airlines,VU309,3,25L,Departed,VN-A136,A320,0,passenger
2025-12-21,13:00,13:14,Phu Quoc,PQC,Vietnam Airlines,VN1827,3,25L,Departed,VN-A332,A321,0,passenger
2025-12-21,12:45,13:10,Taipei,TPE,EVA Air,BR392,2,25L,Departed,B-16722,B77W,0,passenger
2025-12-21,11:15,13:05,Phuket,HKT,VietJet Air,VJ809,2,25L,Departed,VN-A500,A21N,1,passenger
2025-12-21,13:00,13:03,Phnom Penh,KTI,Air Cambodia,K6817,2,25L,Departed,XU-610,AT76,0,passenger
2025-12-21,12:30,12:57,Hanoi,HAN,VietJet Air,VJ138,1,25L,Departed,VN-A647,A321,0,passenger
2025-12-21,12:10,12:54,Singapore,SIN,VietJet Air,VJ815,2,25L,Departed,VN-A637,A321,0,passenger
2025-12-21,12:25,12:51,Xiamen,XMN,Xiamen Air,MF894,2,25L,Departed,B-7831,B738,1,passenger
2025-12-21,12:15,12:48,Qui Nhon,UIH,Vietnam Airlines,VN1390,3,25L,Departed,VN-A325,A321,0,passenger
2025-12-21,12:10,12:45,Seoul,ICN,Asiana Airlines,OZ732,2,25L,Departed,HL8399,A21N,1,passenger
2025-12-21,12:25,12:43,Con Dao,VCS,Vietnam Airlines,VN8063,3,25L,Departed,VN-B219,AT75,0,passenger
2025-12-21,12:00,12:40,Thanh Hoa,THD,Vietnam Airlines,VN1276,3,25L,Departed,VN-A395,A321,0,passenger
2025-12-21,12:05,12:38,Seoul,ICN,VietJet Air,VJ860,2,25L,Departed,VN-A534,A21N,1,passenger
2025-12-21,11:00,12:35,Hanoi,HAN,Vietnam Airlines,VN246,3,25L,Departed,VN-A866,B789,0,passenger
2025-12-21,11:35,12:32,Bangkok,BKK,Vietnam Airlines,VN605,2,25L,Departed,VN-A327,A321,1,passenger
2025-12-21,12:15,12:30,Da Nang,DAD,Vietnam Airlines,VN6036,3,25L,Departed,VN-A359,A321,0,passenger
2025-12-21,12:05,12:27,Nha Trang,CXR,Vietnam Airlines,VN7350,3,25L,Departed,VN-A503,A21N,0,passenger
2025-12-21,11:30,12:25,Bangkok,BKK,VietJet Air,VJ803,2,25L,Departed,VN-A685,A321,1,passenger
2025-12-21,12:05,12:22,Bangkok,BKK,Vietravel Airlines,VU131,2,25L,Departed,VN-A289,A321,0,passenger
2025-12-21,12:15,12:21,Singapore,SIN,Singapore Airlines,SQ177,2,25L,Departed,9V-SHS,A359,0,passenger
2025-12-21,11:55,12:19,Chu Lai,VCL,Vietnam Airlines,VN1464,3,25L,Departed,VN-A515,A20N,0,passenger
2025-12-21,12:00,12:13,Siem Reap,SAI,FlyOne,K6825,2,25L,Departed,ER-00011,A320,0,passenger
2025-12-21,12:10,12:10,Con Dao,VCS,Vietnam Airlines,VN1859,3,25L,Departed,VN-B218,AT75,0,passenger
2025-12-21,12:05,12:08,Da Lat,DLI,Bamboo Airways,QH1320,3,25L,Departed,VN-A227,A321,0,passenger
2025-12-21,11:15,12:05,Hanoi,HAN,VietJet Air,VJ188,1,25L,Departed,VN-A656,A320,0,passenger
2025-12-21,11:40,12:02,Taipei,TPE,Starlux,JX712,0,25L,Departed,B-58505,A359,0,general aviation
2025-12-21,11:55,11:59,Guangzhou,CAN,China Southern Airlines,CZ8160,2,25L,Departed,B-1652,A320,0,passenger
2025-12-21,11:40,11:56,Hanoi,HAN,Bamboo Airways,QH240,3,25L,Departed,ER-00005,A320,0,passenger
2025-12-21,11:35,11:53,Hong Kong,HKG,Cathay Pacific,CX766,0,25L,Departed,B-HLT,A333,1,general aviation
2025-12-21,11:30,11:50,Nha Trang,CXR,Vietnam Airlines,VN8346,3,,Departed,VN-B221,AT75,0,passenger
2025-12-21,11:10,11:46,Hue,HUI,Vietnam Airlines,VN1370,3,25L,Departed,VN-A323,A321,0,passenger
2025-12-21,11:00,11:44,Taipei,TPE,China Airlines,CI782,2,25L,Departed,B-18002,B77W,0,passenger
2025-12-21,11:15,11:42,Da Nang,DAD,Vietnam Airlines,VN126,3,25L,Departed,VN-A601,A321,0,passenger
2025-12-21,11:20,11:40,Taichung,RMQ,China Airlines,AE1858,2,25L,Departed,B-18665,B738,1,passenger
2025-12-21,11:05,11:38,Vinh,VII,Vietnam Airlines,VN1264,3,25L,Departed,VN-A397,A321,0,passenger
2025-12-21,11:05,11:35,Melbourne,MEL,VietJet Air,VJ81,2,25L,Departed,VN-A820,A333,0,passenger
2025-12-21,10:35,11:32,Kuala Lumpur,KUL,AirAsia,AK529,2,25L,Departed,9M-AQB,A320,1,passenger
2025-12-21,11:15,11:29,Qui Nhon,UIH,VietJet Air,VJ386,1,25L,Departed,VN-A671,A320,0,passenger
2025-12-21,10:00,11:25,Hanoi,HAN,Vietnam Airlines,VN210,3,25L,Departed,VN-A869,B789,0,passenger
2025-12-21,11:00,11:23,Kuala Lumpur,KUL,Malaysia Airlines,MH751,2,25L,Departed,9M-MXE,B738,1,passenger
2025-12-21,11:15,11:20,Con Dao,VCS,Vietnam Airlines,VN1895,3,25L,Departed,VN-B225,AT75,0,passenger
2025-12-21,10:55,11:18,Da Lat,DLI,Vietnam Airlines,VN1382,3,25L,Departed,VN-A331,A321,0,passenger
2025-12-21,,11:16,,,Cargolux,CV7855,,25L,Departed,LX-MCL,B744,0,cargo
2025-12-21,10:40,11:09,Thanh Hoa,THD,VietJet Air,VJ248,1,25L,Departed,VN-A639,A321,1,passenger
2025-12-21,11:00,11:07,Con Dao,VCS,VietJet Air,VJ113,1,25L,Departed,B-652G,AJ27,0,passenger
2025-12-21,10:50,11:04,Haiphong,HPH,VietJet Air,VJ274,1,25L,Departed,VN-A699,A320,0,passenger
2025-12-21,06:15,11:01,Da Nang,DAD,Bamboo Airways,QH150,3,25L,Departed,VN-A597,A321,1,passenger
2025-12-21,10:40,10:59,Vinh,VII,VietJet Air,VJ210,1,25L,Departed,VN-A650,A320,0,passenger
2025-12-21,10:25,10:56,Taichung,RMQ,VietJet Air,VJ852,2,25L,Departed,VN-A543,A21N,0,passenger
2025-12-21,11:34,10:54,Phu Quoc,PQC,Sun PhuQuoc Airways,9G1963,3,25L,Departed,VN-A282,A21N,0,passenger
2025-12-21,10:10,10:51,Phu Quoc,PQC,VietJet Air,VJ329,1,25L,Departed,VN-A632,A321,0,passenger
2025-12-21,10:25,10:49,Phu Quoc,PQC,Vietnam Airlines,VN1825,3,25L,Departed,VN-A326,A321,0,passenger
2025-12-21,10:05,10:46,Da Nang,DAD,Vietnam Airlines,VN122,3,25L,Departed,VN-A339,A321,0,passenger
2025-12-21,09:00,10:43,Hanoi,HAN,Vietnam Airlines,VN244,3,25L,Departed,VN-A868,B789,0,passenger
2025-12-21,10:10,10:40,Denpasar,DPS,Vietnam Airlines,VN641,2,25L,Departed,VN-A612,A321,1,passenger
2025-12-21,10:15,10:37,Bangkok,BKK,Thai Airways,TG551,2,25L,Departed,HS-TXR,A320,1,passenger
2025-12-21,10:30,10:36,Jakarta,CGK,Vietnam Airlines,VN631,2,25L,Departed,VN-A605,A321,0,passenger
2025-12-21,10:15,10:33,Guangzhou,CAN,Vietnam Airlines,VN502,2,,Departed,VN-A615,A321,1,passenger
2025-12-21,09:45,10:30,Paris,CDG,Air France,AF253,2,25L,Departed,F-HTYS,A359,0,passenger
2025-12-21,09:45,10:22,Denpasar,DPS,VietJet Air,VJ897,2,25L,Departed,VN-A536,A21N,1,passenger
2025-12-21,09:45,10:20,Da Nang,DAD,VietJet Air,VJ628,1,25L,Departed,VN-A651,A321,1,passenger
2025-12-21,09:55,10:18,Phu Quoc,PQC,Vietnam Airlines,VN6103,3,25L,Departed,VN-A354,A321,0,passenger
2025-12-21,10:05,10:14,Da Nang,DAD,Bamboo Airways,QH154,3,25L,Departed,VN-A585,A321,0,passenger
2025-12-21,09:40,10:12,Kuala Lumpur,KUL,VietJet Air,VJ825,2,25L,Departed,VN-A658,A320,1,passenger
2025-12-21,09:35,10:09,Jakarta,CGK,VietJet Air,VJ855,2,25L,Departed,VN-A672,A320,0,passenger
2025-12-21,05:40,10:06,Hanoi,HAN,VietJet Air,VJ124,1,25L,Departed,VN-A811,A333,0,passenger
2025-12-21,09:45,10:04,Bangkok,DMK,AirAsia,FD657,2,25L,Departed,HS-CBK,A20N,1,passenger
2025-12-21,09:15,09:53,Bangkok,BKK,VietJet Air,VJ801,2,25L,Departed,VN-A547,A21N,1,passenger
2025-12-21,09:25,09:49,Da Nang,DAD,VietJet Air,VJ626,1,25L,Departed,VN-A642,A321,1,passenger
2025-12-21,09:00,09:45,Hanoi,HAN,VietJet Air,VJ132,1,25L,Departed,VN-A698,A321,0,passenger
2025-12-21,09:25,09:43,Seoul,ICN,Vietnam Airlines,VN402,2,25L,Departed,VN-A334,A321,0,passenger
2025-12-21,09:30,09:39,Con Dao,VCS,Vietnam Airlines,VN8067,3,25L,Departed,VN-B219,AT75,0,passenger
2025-12-21,11:24,09:37,Hanoi,HAN,Sun PhuQuoc Airways,9G822,3,25L,Departed,VN-A279,A321,0,passenger
2025-12-21,09:20,09:35,Shanghai,PVG,Vietnam Airlines,VN524,2,25L,Departed,VN-A862,B789,1,passenger
2025-12-21,09:25,09:33,Kuala Lumpur,KUL,AirAsia,AK521,2,25L,Departed,9M-AHV,A320,1,passenger
2025-12-21,09:05,09:30,Singapore,SIN,Scoot,TR305,2,25L,Departed,9V-TRS,A320,0,passenger
2025-12-21,09:05,09:26,Da Nang,DAD,Vietnam Airlines,VN118,3,25L,Departed,VN-A604,A321,1,passenger
2025-12-21,08:50,09:23,Singapore,SIN,VietJet Air,VJ811,2,25L,Departed,VN-A666,A320,0,passenger
2025-12-21,09:10,09:20,Singapore,SIN,Vietnam Airlines,VN651,2,25L,Departed,VN-A392,A321,1,passenger
2025-12-21,08:55,09:17,Nha Trang,CXR,Vietnam Airlines,VN1342,3,25L,Departed,VN-A325,A321,0,passenger
2025-12-21,09:00,09:16,Chengdu,TFU,Sichuan Airlines,3U3904,2,25L,Departed,B-1663,A321,0,passenger
2025-12-21,09:10,09:12,Con Dao,VCS,Vietnam Airlines,VN1857,3,25L,Departed,VN-B218,AT75,0,passenger
2025-12-21,08:40,09:10,Sihanoukville,KOS,Air Cambodia,K6839,2,25L,Departed,XU-610,AT76,0,passenger
2025-12-21,09:00,09:07,Da Nang,DAD,Vietravel Airlines,VU672,3,25L,Departed,VN-A136,A320,0,passenger
2025-12-21,08:40,09:04,Bangkok,BKK,Vietnam Airlines,VN601,2,25L,Departed,VN-A399,A321,1,passenger
2025-12-21,08:55,09:01,Doha,DOH,Qatar Airways,QR975,2,25L,Departed,A7-BDA,B788,1,passenger
2025-12-21,08:10,08:59,Phu Quoc,PQC,Vietnam Airlines,VN1823,3,25L,Departed,VN-A327,A321,1,passenger
2025-12-21,08:30,08:56,Hanoi,HAN,VietJet Air,VJ136,1,25L,Departed,VN-A653,A21N,1,passenger
2025-12-21,08:20,08:54,Da Nang,DAD,VietJet Air,VJ624,1,25L,Departed,VN-A647,A321,0,passenger
2025-12-21,,08:52,Bangkok,BKK,Pattaya Airways,VV953,0,25L,Departed,HS-PAV,AT75,0,cargo
2025-12-21,08:20,08:49,Pleiku,PXU,VietJet Air,VJ394,1,25L,Departed,VN-A637,A321,1,passenger
2025-12-21,08:40,08:47,Con Dao,VCS,Vietnam Airlines,VN8077,3,25L,Departed,VN-B221,AT75,0,passenger
2025-12-21,08:00,08:44,Vinh,VII,VietJet Air,VJ1212,1,25L,Departed,VN-A687,A321,0,passenger
2025-12-21,08:30,08:41,Johor Bahru,JHB,AirAsia,AK1491,2,25L,Departed,9M-AGT,A320,0,passenger
2025-12-21,07:50,08:38,Hue,HUI,VietJet Air,VJ304,1,25L,Departed,VN-A500,A21N,0,passenger
2025-12-21,,08:35,Phnom Penh,KTI,,K6813,0,25L,Departed,XU-238,AT75,0,non-categorized
2025-12-21,08:20,08:33,Siem Reap,SAI,FlyOne,K6809,2,25L,Departed,ER-00011,A320,1,passenger
2025-12-21,08:00,08:30,Hanoi,HAN,Vietnam Airlines,VN208,3,25L,Departed,VN-A861,B789,0,passenger
2025-12-21,08:00,08:27,Denpasar,DPS,VietJet Air,VJ893,2,25L,Departed,VN-A646,A21N,1,passenger
2025-12-21,08:05,08:25,Da Nang,DAD,Vietnam Airlines,VN112,3,25L,Departed,VN-A395,A321,0,passenger
2025-12-21,08:15,08:21,Con Dao,VCS,Vietnam Airlines,VN1893,3,25L,Departed,VN-B225,AT75,0,passenger
2025-12-21,07:20,08:17,Hanoi,HAN,VietJet Air,VJ148,1,25L,Departed,VN-A640,A321,1,passenger
2025-12-21,08:00,08:15,Seoul,ICN,Korean Air,KE480,2,25L,Departed,HL8590,A21N,1,passenger
2025-12-21,07:20,08:13,Da Nang,DAD,VietJet Air,VJ622,1,25L,Departed,VN-A630,A321,1,passenger
2025-12-21,07:55,08:11,Xiamen,XMN,Xiamen Air,MF842,2,25L,Departed,B-6490,B738,1,passenger
2025-12-21,07:50,08:08,Tokyo,NRT,Japan Airlines,JL750,2,25L,Departed,JA821J,B788,0,passenger
2025-12-21,07:35,08:05,Kaohsiung,KHH,VietJet Air,VJ886,2,25L,Departed,VN-A693,A21N,1,passenger
2025-12-21,08:00,08:02,Guangzhou,CAN,China Southern Airlines,CZ368,2,25L,Departed,B-226J,B38M,1,passenger
2025-12-21,,07:57,Penang,PEN,DHL Air,LD561,0,25L,Departed,B-LDY,A333,0,cargo
2025-12-21,07:30,07:54,Phu Quoc,PQC,VietJet Air,VJ325,1,25L,Departed,VN-A534,A21N,1,passenger
2025-12-21,07:40,07:51,Haiphong,HPH,Vietnam Airlines,VN1176,3,25L,Departed,VN-A332,A321,0,passenger
2025-12-21,,07:45,Doha,DOH,Qatar Airways,QR8969,0,25L,Departed,A7-BFW,B77L,0,cargo
2025-12-21,07:35,07:43,Tuy Hoa,TBB,Vietnam Airlines,VN1660,3,25L,Departed,VN-A331,A321,0,passenger
2025-12-21,07:30,07:40,Tokyo,NRT,All Nippon Airways,NH834,2,25L,Departed,JA878A,B788,1,passenger
2025-12-21,07:25,07:38,Phu Quoc,PQC,VietJet Air,VJ345,1,25L,Departed,VN-A546,A21N,0,passenger
2025-12-21,09:22,07:34,Hanoi,HAN,Vietravel Airlines,VU774,3,25L,Departed,9H-MLW,A320,0,passenger
2025-12-21,07:25,07:32,Hanoi,HAN,Vietnam Airlines,VN226,3,25L,Departed,VN-A611,A321,1,passenger
2025-12-21,07:01,07:30,Hanoi,HAN,Vietnam Airlines,VN240,3,25L,Departed,VN-A865,B789,0,passenger
2025-12-21,06:50,07:26,Singapore,SIN,VietJet Air,VJ813,2,25L,Departed,VN-A634,A321,0,passenger
2025-12-21,07:10,07:23,Hanoi,HAN,Bamboo Airways,QH204,3,25L,Departed,PK-BBK,B739,0,passenger
2025-12-21,07:05,07:21,Denpasar,DPS,VietJet Air,VJ899,2,25L,Departed,VN-A539,A21N,0,passenger
2025-12-21,07:05,07:16,Da Nang,DAD,Vietnam Airlines,VN110,3,25L,Departed,VN-A397,A321,0,passenger
2025-12-21,07:05,07:14,Dong Hoi,VDH,Vietnam Airlines,VN1404,3,25L,Departed,VN-A323,A321,1,passenger
2025-12-21,06:55,07:13,Chu Lai,VCL,VietJet Air,VJ1370,1,25L,Departed,VN-A699,A320,0,passenger
2025-12-21,07:01,07:10,Da Lat,DLI,Vietnam Airlines,VN6170,3,25L,Departed,VN-A354,A321,0,passenger
2025-12-21,07:44,07:07,Phu Quoc,PQC,Sun PhuQuoc Airways,9G1951,3,25L,Departed,VN-A282,A21N,0,passenger
2025-12-21,07:01,07:04,Nha Trang,CXR,Vietnam Airlines,VN1340,3,25L,Departed,VN-A326,A321,0,passenger
2025-12-21,06:45,07:02,Thanh Hoa,THD,Vietnam Airlines,VN1272,3,25L,Departed,VN-A515,A20N,1,passenger
2025-12-21,06:40,06:58,Vinh,VII,Vietnam Airlines,VN6420,3,25L,Departed,VN-A359,A321,0,passenger
2025-12-21,06:35,06:55,Istanbul,IST,Turkish Airlines,TK251,2,25L,Departed,TC-LGB,A359,0,passenger
2025-12-21,06:30,06:51,Buon Ma Thuot,BMV,VietJet Air,VJ356,1,25L,Departed,VN-A658,A320,0,passenger
2025-12-21,06:30,06:47,Da Nang,DAD,VietJet Air,VJ620,1,25L,Departed,VN-A643,A321,1,passenger
2025-12-21,06:30,06:44,Con Dao,VCS,Vietnam Airlines,VN8057,3,25L,Departed,VN-B219,AT75,0,passenger
2025-12-21,08:33,06:42,Hanoi,HAN,Sun PhuQuoc Airways,9G806,3,25L,Departed,VN-A280,A321,0,passenger
2025-12-21,06:15,06:40,Hanoi,HAN,VietJet Air,VJ126,1,25L,Departed,VN-A669,A320,1,passenger
2025-12-21,06:15,06:38,Haiphong,HPH,VietJet Air,VJ270,1,25L,Departed,VN-A685,A321,0,passenger
2025-12-21,06:15,06:35,Da Lat,DLI,Vietnam Airlines,VN1380,3,25L,Departed,VN-A334,A321,0,passenger
2025-12-21,06:00,06:33,Hanoi,HAN,Vietnam Airlines,VN206,3,25L,Departed,VN-A866,B789,1,passenger
2025-12-21,05:50,06:31,Phu Quoc,PQC,VietJet Air,VJ321,1,25L,Departed,VN-A543,A21N,0,passenger
2025-12-21,06:20,06:29,Nanjing,NKG,China Eastern Airlines,MU2840,2,25L,Departed,B-306E,A20N,1,passenger
2025-12-21,06:05,06:27,Da Nang,DAD,Vietnam Airlines,VN106,3,25L,Departed,VN-A339,A321,1,passenger
2025-12-21,06:10,06:24,Con Dao,VCS,Vietnam Airlines,VN8055,3,25L,Departed,VN-B218,AT75,0,passenger
2025-12-21,05:50,06:21,Qui Nhon,UIH,VietJet Air,VJ380,1,25L,Departed,VN-A698,A321,0,passenger
2025-12-21,06:05,06:17,Qui Nhon,UIH,Vietnam Airlines,VN1392,3,25L,Departed,VN-A605,A321,0,passenger
2025-12-21,05:40,06:14,Phu Quoc,PQC,Vietnam Airlines,VN1821,3,25L,Departed,VN-A604,A321,0,passenger
2025-12-21,,06:11,Phuket,HKT,,AK8553,0,25L,Departed,9M-TLA,A321,0,cargo
2025-12-21,06:00,06:08,Hong Kong,HKG,United Airlines,UA153,2,25L,Departed,N35953,B789,0,passenger
2025-12-21,05:55,06:05,Hue,HUI,Vietnam Airlines,VN1366,3,,Departed,VN-A615,A321,0,passenger
2025-12-21,05:45,06:02,Hanoi,HAN,Bamboo Airways,QH202,3,25L,Departed,ER-00005,A320,0,passenger
2025-12-21,,05:58,,,My Indo Airlines,3Y2210,,25L,Departed,PK-MYC,B733,0,cargo
2025-12-21,05:45,05:51,Hanoi,HAN,Vietravel Airlines,VU750,3,25L,Departed,VN-A289,A321,0,passenger
2025-12-21,05:40,05:48,Thanh Hoa,THD,VietJet Air,VJ242,1,25L,Departed,VN-A671,A320,0,passenger
2025-12-21,05:40,05:44,Con Dao,VCS,Vietnam Airlines,VN8073,3,,Departed,VN-B221,AT75,0,passenger
2025-12-21,05:30,05:42,Hue,HUI,VietJet Air,VJ302,1,25L,Departed,VN-A632,A321,1,passenger
2025-12-21,05:30,05:38,Dong Hoi,VDH,VietJet Air,VJ260,1,25L,Departed,VN-A639,A321,1,passenger
2025-12-21,05:20,05:36,Hanoi,HAN,VietJet Air,VJ122,1,25L,Departed,VN-A537,A21N,0,passenger
2025-12-21,05:00,05:13,Beijing,PEK,Air China,CA904,2,25L,Departed,B-1223,B38M,0,passenger
2025-12-21,04:55,05:06,Hanoi,HAN,Vietnam Airlines,VN6002,3,25L,Departed,VN-A363,A321,0,passenger
2025-12-21,04:00,03:56,Kolkata,CCU,IndiGo,6E1642,2,25L,Departed,VT-ILH,A21N,0,passenger
2025-12-21,02:40,03:49,Wuhan,WUH,China Southern Airlines,CZ8318,2,25L,Departed,B-5767,B738,0,passenger
2025-12-21,02:40,03:40,Seoul,ICN,VietJet Air,VJ862,2,25L,Departed,VN-A535,A321,1,passenger
2025-12-21,22:40,03:17,Melbourne,MEL,Jetstar,JQ64,2,25L,Departed,VH-VKD,B788,1,passenger
2025-12-21,02:50,02:48,Shenzhen,SZX,Shenzhen Airlines,ZH118,2,25L,Departed,B-1476,B738,1,passenger
2025-12-21,00:10,02:39,Seoul,ICN,Asiana Airlines,OZ736,2,25L,Departed,HL8371,A21N,0,passenger
2025-12-21,04:22,02:37,Hanoi,HAN,Bamboo Airways,QH268,3,25L,Departed,VN-A596,A20N,0,passenger
2025-12-21,01:15,02:29,Nagoya,NGO,VietJet Air,VJ856,2,25L,Departed,VN-A550,A21N,0,passenger
2025-12-21,02:25,02:26,Shenzhen,SZX,China Southern Airlines,CZ8474,2,25L,Departed,B-32FV,A20N,1,passenger
2025-12-21,02:25,02:22,Guangzhou,CAN,China Southern Airlines,CZ6090,2,25L,Departed,B-1401,B738,0,passenger
2025-12-21,02:10,02:20,Shanghai,PVG,China Eastern Airlines,MU282,2,25L,Departed,B-1421,B738,0,passenger
2025-12-21,01:55,02:11,Taipei,TPE,EVA Air,BR382,2,25L,Departed,B-16336,A333,1,passenger
2025-12-21,02:00,02:07,Hangzhou,HGH,China Eastern Airlines,MU870,2,25L,Departed,B-302G,A20N,0,passenger
2025-12-21,01:20,02:01,Osaka,KIX,VietJet Air,VJ828,2,25L,Departed,VN-A516,A21N,0,passenger
2025-12-21,00:50,01:58,Busan,PUS,Vietnam Airlines,VN422,2,25L,Departed,VN-A878,B78X,0,passenger
2025-12-21,00:20,01:50,Tokyo,NRT,Vietnam Airlines,VN306,2,25L,Departed,VN-A877,B78X,0,passenger
2025-12-21,00:35,01:45,Manila,MNL,Cebu Pacific,5J752,2,25L,Departed,RP-C4112,A321,1,passenger
