Crawl_Date,Scheduled_Time,Actual_Time,Origin,IATA,Airline,Flight_No,Terminal,Arrival_Runway,Belt,Status,Tail_Number,Aircraft_Type,Category
2026-01-07,21:30,21:30,Seoul,ICN,Korean Air,KE459,2,35L,2.0,Bags Delivered,HL8535,B78X,passenger
2026-01-07,21:30,21:50,Manila,MNL,Cebu Pacific,5J5756,2,35L,2.0,Bags Delivered,RP-C4121,A21N,passenger
2026-01-07,21:30,21:20,Bangkok,BKK,Emirates,EK370,2,35L,4.0,Bags Delivered,A6-ENF,B77W,passenger
2026-01-07,21:35,22:15,Bangkok,BKK,VietJet Air,VJ1962,2,35L,4.0,Arrived,VN-A528,A21N,passenger
2026-01-07,21:45,21:45,Seoul,ICN,Asiana Airlines,OZ755,2,35L,1.0,Bags Delivered,HL8259,A333,passenger
2026-01-07,21:45,21:25,Singapore,SIN,VietJet Air,VJ890,2,35L,3.0,Bags Delivered,VN-A657,A321,passenger
2026-01-07,22:00,22:34,Ho Chi Minh City,SGN,VietJet Air,VJ646,1,35L,1.0,Arrived,LY-NVG,A320,passenger
2026-01-07,22:15,22:16,Ho Chi Minh City,SGN,Vietnam Airlines,VN148,1,35L,5.0,Arrived,VN-A334,A321,passenger
2026-01-07,22:20,21:40,Daegu,TAE,T'Way Air,TW29,2,35L,4.0,Bags Delivered,HL8547,B738,passenger
2026-01-07,22:20,22:05,Seoul,ICN,T'Way Air,TW11,2,35L,3.0,Arrived,HL8327,B738,passenger
2026-01-07,22:25,22:10,Macau,MFM,Air Macau,NX976,0,35L,2.0,Arrived,B-MBR,A21N,general aviation
2026-01-07,22:30,22:29,Hanoi,HAN,VietJet Air,VJ521,1,35L,4.0,Arrived,VN-A500,A21N,passenger
2026-01-07,22:30,22:23,Hanoi,HAN,Vietnam Airlines,VN7193,1,35L,3.0,Arrived,VN-A613,A321,passenger
2026-01-07,22:50,22:59,Ho Chi Minh City,SGN,VietJet Air,VJ640,0,35L,,Arrived,VN-A553,A21N,general aviation
2026-01-07,23:00,22:40,Macau,MFM,Air Macau,NX978,0,35L,2.0,Arrived,B-MBM,A321,general aviation
2026-01-07,23:10,23:10,Macau,MFM,VietJet Air,VJ8893,2,35L,1.0,Arrived,VN-A670,A321,passenger
2026-01-07,23:35,23:25,Seoul,ICN,T'Way Air,TW13,2,35L,3.0,Arrived,HL8378,B738,passenger
2026-01-07,23:40,00:10,Busan,PUS,Jin Air,LJ183,2,Unknown,3.0,Delayed,HL8243,B738,passenger
2026-01-07,23:40,23:55,Seoul,ICN,Air Seoul,RS511,2,35L,2.0,Arrived,HL8255,A321,passenger
2026-01-07,23:50,23:30,Busan,PUS,Air Busan,BX773,0,35L,4.0,Arrived,HL8256,A321,general aviation
2026-01-08,00:00,23:49,Hanoi,HAN,Vietnam Airlines,VN7195,0,Unknown,,Arrived,VN-A324,A321,general aviation
2026-01-08,00:05,00:30,Busan,PUS,Jin Air,LJ111,2,35L,2.0,Bags Delivered,HL8012,B738,passenger
2026-01-08,00:10,00:25,Cheongju,CJJ,T'Way Air,TW25,2,35L,4.0,Bags Delivered,HL8514,B38M,passenger
2026-01-08,00:20,00:35,Ho Chi Minh City,SGN,VietJet Air,VJ636,1,35L,4.0,Arrived,VN-A635,A320,passenger
2026-01-08,00:20,00:05,Seoul,ICN,Eastar Jet,ZE593,2,35L,1.0,Bags Delivered,HL8507,B738,passenger
2026-01-08,00:25,00:49,Hanoi,HAN,VietJet Air,VJ523,1,35L,3.0,Arrived,VN-A658,A321,passenger
2026-01-08,00:30,00:45,Seoul,ICN,Jeju Air,7C2217,2,35L,1.0,Bags Delivered,HL8592,B38M,passenger
2026-01-08,00:45,00:50,Cheongju,CJJ,Aero-K Airlines,RF531,2,35L,2.0,Bags Delivered,HL8743,A320,passenger
2026-01-08,01:00,00:55,Busan,PUS,Air Busan,BX7315,0,35L,4.0,Bags Delivered,HL8257,A321,general aviation
2026-01-08,01:10,01:10,Busan,PUS,Korean Air,KE2093,2,35L,3.0,Bags Delivered,HL7710,A333,passenger
2026-01-08,01:45,01:35,Seoul,ICN,VietJet Air,VJ875,2,35L,1.0,Bags Delivered,VN-A651,A321,passenger
2026-01-08,04:00,04:00,Manila,MNL,VietJet Air,VJ8021,0,Unknown,,,,,general aviation
2026-01-08,07:10,07:18,Hanoi,HAN,VietJet Air,VJ503,1,35L,1.0,Arrived,VN-A685,A321,passenger
2026-01-08,07:25,07:10,Hanoi,HAN,Vietnam Airlines,VN157,1,35L,3.0,Arrived,VN-A326,A321,passenger
2026-01-08,07:25,07:23,Ho Chi Minh City,SGN,Vietnam Airlines,VN106,1,35L,4.0,Arrived,VN-A327,A321,passenger
2026-01-08,07:40,07:44,Ho Chi Minh City,SGN,Bamboo Airways,QH150,1,35L,3.0,Arrived,JU-1410,A320,passenger
2026-01-08,07:45,08:41,Hanoi,HAN,Vietravel Airlines,VU635,1,35L,2.0,Arrived,VN-A136,A320,passenger
2026-01-08,07:50,08:51,Ho Chi Minh City,SGN,VietJet Air,VJ620,1,35L,1.0,Arrived,VN-A650,A320,passenger
2026-01-08,08:00,08:00,Manila,MNL,Cebu Pacific,5J5758,2,35L,1.0,Bags Delivered,RP-C4350,A20N,passenger
2026-01-08,08:20,08:11,Ho Chi Minh City,SGN,Vietnam Airlines,VN110,1,35L,5.0,Arrived,VN-A357,A321,passenger
2026-01-08,09:05,09:10,Bangkok,DMK,Thai Air Asia,FD634,2,35L,4.0,Bags Delivered,HS-EAA,A21N,passenger
2026-01-08,09:10,09:05,Hanoi,HAN,Vietnam Airlines,VN163,1,35L,4.0,Arrived,VN-A609,A321,passenger
2026-01-08,09:10,09:52,Taipei,TPE,China Airlines,CI787,2,35L,1.0,Bags Delivered,B-18111,A21N,passenger
2026-01-08,09:20,09:01,Hong Kong,HKG,Hong Kong Express Airways,UO552,2,35L,2.0,Bags Delivered,B-HSM,A320,passenger
2026-01-08,09:20,09:20,Seoul,ICN,VietJet Air,VJ881,0,Unknown,,,,,general aviation
2026-01-08,09:25,09:22,Ho Chi Minh City,SGN,Vietnam Airlines,VN112,1,Unknown,3.0,Arrived,VN-A615,A321,passenger
2026-01-08,09:40,09:35,Hanoi,HAN,Vietnam Airlines,VN6081,1,35L,1.0,Arrived,VN-A363,A321,passenger
2026-01-08,10:05,09:54,Seoul,ICN,VietJet Air,VJ879,2,35L,4.0,Bags Delivered,VN-A657,A321,passenger
2026-01-08,10:20,10:21,Ho Chi Minh City,SGN,Vietravel Airlines,VU672,1,35L,1.0,Arrived,VN-A129,A321,passenger
2026-01-08,10:35,10:37,Kuala Lumpur,KUL,Malaysia Airlines,MH746,2,35L,3.0,Bags Delivered,9M-MXV,B738,passenger
2026-01-08,10:40,10:41,Kuala Lumpur,KUL,Air Asia,AK642,2,35L,2.0,Bags Delivered,9M-DAG,A320,passenger
2026-01-08,10:45,11:02,Ho Chi Minh City,SGN,VietJet Air,VJ626,1,35L,2.0,Arrived,VN-A580,A21N,passenger
2026-01-08,10:55,10:59,Ho Chi Minh City,SGN,Vietnam Airlines,VN118,1,35L,3.0,Arrived,VN-A395,A321,passenger
2026-01-08,10:55,10:41,Seoul,ICN,T'Way Air,TW7,2,35L,4.0,Bags Delivered,HL8513,B38M,passenger
2026-01-08,11:00,11:07,Busan,PUS,VietJet Air,VJ989,2,35L,3.0,Bags Delivered,VN-A670,A321,passenger
2026-01-08,11:00,12:56,Singapore,SIN,Singapore Airlines,SQ172,2,35L,2.0,Bags Delivered,9V-MBB,B38M,passenger
2026-01-08,11:25,11:22,Bangkok,BKK,VietJet Air,VJ1964,2,35L,2.0,Bags Delivered,VN-A528,A21N,passenger
2026-01-08,11:25,11:15,Ho Chi Minh City,SGN,Vietnam Airlines,VN122,1,35L,5.0,Arrived,VN-A325,A321,passenger
2026-01-08,11:30,11:28,Ho Chi Minh City,SGN,Bamboo Airways,QH154,1,35L,4.0,Arrived,VN-A585,A321,passenger
2026-01-08,11:40,11:47,Hanoi,HAN,Vietnam Airlines,VN165,1,35L,3.0,Arrived,VN-A612,A321,passenger
2026-01-08,11:40,12:58,Taipei,TPE,Eva Air,BR383,2,35L,3.0,Bags Delivered,B-16340,A333,passenger
2026-01-08,11:40,11:35,Hong Kong,HKG,Hong Kong Express Airways,UO502,2,35L,1.0,Bags Delivered,B-LCJ,A320,passenger
2026-01-08,11:50,11:54,Kuala Lumpur,KUL,Air Asia,AK648,2,35L,4.0,Bags Delivered,9M-AJJ,A320,passenger
2026-01-08,11:50,12:08,Hanoi,HAN,VietJet Air,VJ507,1,35L,1.0,Arrived,VN-A685,A321,passenger
2026-01-08,12:10,12:22,Bangkok,DMK,Thai Air Asia,FD636,2,35L,2.0,Bags Delivered,HS-ABM,A320,passenger
2026-01-08,12:25,12:33,Ho Chi Minh City,SGN,Vietnam Airlines,VN126,1,35L,3.0,Arrived,VN-A613,A321,passenger
2026-01-08,12:30,14:04,Phu Quoc Island,PQC,VietJet Air,VJ718,1,35L,2.0,Arrived,VN-A650,A320,passenger
2026-01-08,12:30,13:00,Seoul,ICN,Jin Air,LJ81,2,35L,4.0,Bags Delivered,HL8225,B738,passenger
2026-01-08,12:30,12:13,Bangkok,BKK,Thai Vietjet,VZ960,2,35L,1.0,Bags Delivered,HS-VKJ,A321,passenger
2026-01-08,12:35,12:29,Da Lat,DLI,Vietnam Airlines,VN1954,1,35L,4.0,Arrived,VN-A357,A321,passenger
2026-01-08,12:40,12:40,Hong Kong,HKG,Hong Kong Express Airways,UO566,2,35L,1.0,Bags Delivered,B-HSL,A320,passenger
2026-01-08,13:00,17:53,Ho Chi Minh City,SGN,VietJet Air,VJ634,1,35L,4.0,Arrived,VN-A640,A321,passenger
2026-01-08,13:05,13:05,Singapore,SIN,VietJet Air,VJ970,2,35L,4.0,Bags Delivered,VN-A640,A321,passenger
2026-01-08,13:05,13:03,Osaka,KIX,Vietnam Airlines,VN337,2,35L,3.0,Bags Delivered,VN-A398,A321,passenger
2026-01-08,13:10,13:09,Seoul,ICN,Vietnam Airlines,VN431,2,35L,3.0,Bags Delivered,VN-A616,A21N,passenger
2026-01-08,13:10,13:26,Tokyo,NRT,Vietnam Airlines,VN319,2,35L,2.0,Bags Delivered,VN-A334,A321,passenger
2026-01-08,13:10,13:17,Hanoi,HAN,Vietnam Airlines,VN169,1,35L,4.0,Arrived,VN-A397,A321,passenger
2026-01-08,13:15,13:26,Hanoi,HAN,Vietnam Airlines,VN167,1,35L,3.0,Arrived,VN-A503,A21N,passenger
2026-01-08,13:15,13:15,Taipei,TPE,Eva Air,BR1383,2,35L,1.0,Bags Delivered,B-16221,A321,passenger
2026-01-08,13:25,13:33,Seoul,ICN,Jeju Air,7C2211,2,35L,4.0,Bags Delivered,HL8321,B738,passenger
2026-01-08,13:30,13:02,Manila,MNL,Philippine Airlines,PR585,2,35L,1.0,Bags Delivered,RP-C9915,A321,passenger
2026-01-08,13:40,13:59,Ho Chi Minh City,SGN,Vietnam Airlines,VN7128,1,35L,3.0,Arrived,VN-A615,A321,passenger
2026-01-08,13:40,13:38,Ho Chi Minh City,SGN,Vietnam Airlines,VN6036,1,Unknown,1.0,Arrived,VN-A359,A321,passenger
2026-01-08,14:15,14:15,Seoul,ICN,Korean Air,KE457,2,35L,2.0,Bags Delivered,HL8003,A333,passenger
2026-01-08,14:30,15:51,Ho Chi Minh City,SGN,VietJet Air,VJ630,1,35L,4.0,Arrived,VN-A580,A21N,passenger
2026-01-08,14:30,14:21,Hanoi,HAN,Vietnam Airlines,VN171,1,35L,4.0,Arrived,VN-A331,A321,passenger
2026-01-08,14:50,14:58,Ho Chi Minh City,SGN,Vietnam Airlines,VN132,1,35L,1.0,Arrived,VN-A327,A321,passenger
2026-01-08,14:55,15:42,Hanoi,HAN,VietJet Air,VJ513,1,35L,1.0,Arrived,VN-A637,A321,passenger
2026-01-08,15:00,15:23,Phu Quoc Island,PQC,VietJet Air,VJ716,1,35L,4.0,Arrived,VN-A635,A321,passenger
2026-01-08,15:05,15:08,Nha Trang,CXR,VietJet Air,VJ580,1,35L,5.0,Arrived,VN-A633,A321,passenger
2026-01-08,15:15,15:29,Kuala Lumpur,KUL,Air Asia,AK640,2,35L,4.0,Bags Delivered,9M-AQP,A320,passenger
2026-01-08,15:20,15:27,Ho Chi Minh City,SGN,VietJet Air,VJ632,1,35L,2.0,Arrived,VN-A651,A321,passenger
2026-01-08,15:35,15:00,Siem Reap,SAI,Air Cambodia,K6840,2,35L,2.0,Bags Delivered,ER-00011,A320,passenger
2026-01-08,15:40,15:36,Singapore,SIN,Singapore Airlines,SQ174,2,35L,1.0,Bags Delivered,9V-MBE,B38M,passenger
2026-01-08,15:40,16:45,Hanoi,HAN,VietJet Air,VJ511,1,35L,2.0,Arrived,VN-A525,A21N,passenger
2026-01-08,15:55,15:54,Buon Ma Thuot,BMV,Vietnam Airlines,VN1910,1,35L,3.0,Arrived,VN-A357,A321,passenger
2026-01-08,15:55,16:01,Hong Kong,HKG,Hong Kong Airlines,HX548,0,35L,3.0,Bags Delivered,B-LPR,A321,general aviation
2026-01-08,16:10,16:55,Kuala Lumpur,KUL,VietJet Air,VJ824,2,35L,4.0,Bags Delivered,VN-A657,A321,passenger
2026-01-08,16:30,16:22,Hanoi,HAN,Vietnam Airlines,VN173,1,35L,3.0,Arrived,VN-A390,A321,passenger
2026-01-08,16:35,17:05,Singapore,SIN,Scoot,TR314,2,35L,2.0,Bags Delivered,9V-NCM,A21N,passenger
2026-01-08,16:40,17:28,Macau,MFM,VietJet Air,VJ8891,2,35L,4.0,Bags Delivered,VN-A685,A321,passenger
2026-01-08,16:50,17:45,Ho Chi Minh City,SGN,Vietnam Airlines,VN134,1,35L,3.0,Arrived,VN-A625,A21N,passenger
2026-01-08,17:00,18:18,Can Tho,VCA,VietJet Air,VJ704,1,35L,2.0,Arrived,VN-A650,A320,passenger
2026-01-08,17:15,16:59,Taipei,TPE,Starlux Airlines,JX703,0,35L,1.0,Bags Delivered,B-58203,A21N,general aviation
2026-01-08,17:20,19:06,Ho Chi Minh City,SGN,VietJet Air,VJ638,1,35L,4.0,Arrived,VN-A673,A321,passenger
2026-01-08,17:35,17:30,Hanoi,HAN,Vietnam Airlines,VN179,1,35L,1.0,Arrived,VN-A514,A20N,passenger
2026-01-08,17:35,17:20,Kaohsiung,KHH,Tigerair Taiwan,IT585,2,35L,3.0,Bags Delivered,B-50022,A20N,passenger
2026-01-08,17:35,17:54,Macau,MFM,Bamboo Airways,QH9589,2,35L,3.0,Bags Delivered,VN-A585,A321,passenger
2026-01-08,17:40,17:38,Hanoi,HAN,Bamboo Airways,QH147,1,35L,2.0,Arrived,VN-A227,A321,passenger
2026-01-08,17:40,18:06,Ho Chi Minh City,SGN,Vietnam Airlines,VN136,1,35L,3.0,Arrived,VN-A505,A21N,passenger
2026-01-08,17:45,18:02,Hanoi,HAN,VietJet Air,VJ515,1,35L,1.0,Arrived,VN-A672,A320,passenger
2026-01-08,17:45,17:46,Hong Kong,HKG,Hong Kong Express Airways,UO558,2,35L,2.0,Bags Delivered,B-LCJ,A320,passenger
2026-01-08,18:05,18:13,Ho Chi Minh City,SGN,Vietnam Airlines,VN140,1,Unknown,5.0,Arrived,VN-A615,A321,passenger
2026-01-08,18:10,18:10,Hanoi,HAN,Vietnam Airlines,VN7161,1,35L,4.0,Arrived,VN-A508,A21N,passenger
2026-01-08,18:10,18:45,Hanoi,HAN,Vietravel Airlines,VU639,1,35L,1.0,Arrived,VN-A129,A321,passenger
2026-01-08,18:20,19:09,Bangkok,DMK,Thai Air Asia,FD638,2,35L,4.0,Bags Delivered,HS-ABJ,A320,passenger
2026-01-08,18:30,18:32,Hanoi,HAN,Vietnam Airlines,VN187,1,35L,3.0,Arrived,VN-A513,A20N,passenger
2026-01-08,19:10,19:28,Taipei,TPE,Tigerair Taiwan,IT551,2,35L,2.0,Bags Delivered,B-50017,A320,passenger
2026-01-08,19:35,19:50,Bangkok,BKK,Vietnam Airlines,VN626,2,35L,1.0,Bags Delivered,VN-A616,A21N,passenger
2026-01-08,19:35,19:52,Ho Chi Minh City,SGN,VietJet Air,VJ648,1,35L,2.0,Arrived,VN-A536,A21N,passenger
2026-01-08,19:40,20:03,Da Lat,DLI,VietJet Air,VJ728,1,35L,1.0,Arrived,VN-A525,A21N,passenger
2026-01-08,19:40,19:39,Seoul,ICN,Eastar Jet,ZE597,2,35L,3.0,Bags Delivered,HL8374,B738,passenger
2026-01-08,19:55,22:21,Phu Quoc Island,PQC,VietJet Air,VJ1718,1,35L,3.0,Arrived,VN-A698,A321,passenger
2026-01-08,20:20,20:32,Ho Chi Minh City,SGN,Vietnam Airlines,VN142,1,35L,5.0,Arrived,VN-A353,A321,passenger
2026-01-08,20:25,20:54,Hanoi,HAN,VietJet Air,VJ517,1,35L,2.0,Arrived,VN-A549,A21N,passenger
2026-01-08,20:30,20:44,Ho Chi Minh City,SGN,Vietravel Airlines,VU684,1,35L,3.0,Arrived,9H-MLW,A320,passenger
2026-01-08,20:30,22:07,Haiphong,HPH,VietJet Air,VJ723,1,35L,1.0,Arrived,VN-A650,A320,passenger
2026-01-08,20:30,21:18,Nha Trang,CXR,Vietnam Airlines,VN1940,1,35L,1.0,Arrived,VN-A625,A21N,passenger
2026-01-08,20:30,20:35,Hanoi,HAN,Vietnam Airlines,VN195,1,35L,4.0,Arrived,VN-A399,A321,passenger
2026-01-08,20:45,20:30,Seoul,ICN,Air Premia,YP621,2,35L,4.0,Bags Delivered,HL8389,B789,passenger
2026-01-08,21:25,22:42,Ho Chi Minh City,SGN,Vietnam Airlines,VN7136,0,35L,,Arrived,VN-A336,A321,general aviation
2026-01-08,21:25,21:41,Seoul,ICN,Parata Air,WE201,2,35L,4.0,Bags Delivered,HL8709,A332,passenger
2026-01-08,21:30,21:32,Seoul,ICN,Korean Air,KE459,2,35L,2.0,Bags Delivered,HL7585,A333,passenger
2026-01-08,21:30,21:26,Manila,MNL,Cebu Pacific,5J5756,2,35L,1.0,Arrived,RP-C4145,A21N,passenger
2026-01-08,21:35,22:40,Bangkok,BKK,VietJet Air,VJ1962,2,35L,4.0,Arrived,VN-A657,A321,passenger
2026-01-08,21:35,22:44,Hanoi,HAN,VietJet Air,VJ501,1,35L,4.0,Arrived,VN-A662,A320,passenger
2026-01-08,21:45,21:19,Singapore,SIN,VietJet Air,VJ890,2,35L,1.0,Bags Delivered,VN-A500,A21N,passenger
2026-01-08,21:45,21:39,Seoul,ICN,Asiana Airlines,OZ755,2,35L,3.0,Bags Delivered,HL7792,A333,passenger
2026-01-08,22:00,22:58,Ho Chi Minh City,SGN,VietJet Air,VJ646,1,35L,3.0,Arrived,LY-NVE,A320,passenger
2026-01-08,22:15,22:11,Ho Chi Minh City,SGN,Vietnam Airlines,VN148,1,35L,5.0,Arrived,VN-A398,A321,passenger
2026-01-08,22:15,22:30,Ho Chi Minh City,SGN,Vietnam Airlines,VN7132,1,35L,5.0,Arrived,VN-A327,A321,passenger
2026-01-08,22:20,22:02,Daegu,TAE,T'Way Air,TW29,2,35L,2.0,Bags Delivered,HL8030,B738,passenger
2026-01-08,22:20,22:04,Seoul,ICN,T'Way Air,TW11,2,35L,3.0,Arrived,HL8354,B738,passenger
2026-01-08,22:25,21:49,Macau,MFM,Air Macau,NX976,0,35L,1.0,Arrived,B-MCE,A321,general aviation
2026-01-08,22:30,22:54,Hanoi,HAN,VietJet Air,VJ521,1,35L,1.0,Arrived,VN-A575,A21N,passenger
2026-01-08,22:30,22:24,Hanoi,HAN,Vietnam Airlines,VN7193,1,35L,2.0,Arrived,VN-A612,A321,passenger
2026-01-08,22:45,23:03,Ho Chi Minh City,SGN,VietJet Air,VJ640,1,35L,2.0,Arrived,VN-A544,A321,passenger
2026-01-08,23:00,22:35,Macau,MFM,Air Macau,NX978,0,35L,1.0,Arrived,B-MCL,A20N,general aviation
2026-01-08,23:10,23:35,Macau,MFM,VietJet Air,VJ8893,2,35L,2.0,Arrived,VN-A670,A321,passenger
2026-01-08,23:35,23:25,Seoul,ICN,T'Way Air,TW13,2,35L,3.0,Arrived,HL8513,B38M,passenger
2026-01-08,23:40,00:00,Seoul,ICN,Air Seoul,RS511,2,Unknown,1.0,Delayed,HL8073,A321,passenger
2026-01-08,23:40,23:45,Busan,PUS,Jin Air,LJ183,2,35L,4.0,Arrived,HL8015,B738,passenger
2026-01-08,23:50,23:35,Busan,PUS,Air Busan,BX773,0,35L,2.0,Arrived,HL8328,A320,general aviation
2026-01-09,00:00,23:57,Ho Chi Minh City,SGN,VietJet Air,VJ644,1,Unknown,2.0,Arrived,VN-A553,A21N,passenger
2026-01-09,00:05,00:16,Hanoi,HAN,VietJet Air,VJ523,1,35L,3.0,Arrived,VN-A643,A321,passenger
2026-01-09,00:05,00:00,Busan,PUS,Jin Air,LJ111,2,Unknown,3.0,Bags Delivered,HL8242,B738,passenger
2026-01-09,00:20,00:10,Seoul,ICN,Eastar Jet,ZE593,2,35L,2.0,Bags Delivered,HL8716,B38M,passenger
2026-01-09,00:20,01:46,Ho Chi Minh City,SGN,VietJet Air,VJ636,0,35L,,Arrived,VN-A650,A321,general aviation
2026-01-09,00:30,00:20,Seoul,ICN,Jeju Air,7C2217,2,35L,4.0,Bags Delivered,HL8524,B38M,passenger
2026-01-09,00:45,00:50,Cheongju,CJJ,Aero-K Airlines,RF531,2,35L,3.0,Bags Delivered,HL8743,A320,passenger
2026-01-09,01:00,00:55,Busan,PUS,Air Busan,BX7315,0,35L,4.0,Bags Delivered,HL8256,A321,general aviation
2026-01-09,01:10,01:05,Busan,PUS,Korean Air,KE2093,2,35L,2.0,Bags Delivered,HL7585,A333,passenger
2026-01-09,01:45,02:50,Seoul,ICN,VietJet Air,VJ875,2,35L,3.0,Bags Delivered,VN-A525,A21N,passenger
2026-01-09,04:00,05:10,Manila,MNL,VietJet Air,VJ8021,2,35L,3.0,Arrived,VN-A640,A321,passenger
2026-01-09,07:10,07:24,Hanoi,HAN,VietJet Air,VJ503,1,35L,1.0,Arrived,VN-A522,A321,passenger
2026-01-09,07:25,07:29,Ho Chi Minh City,SGN,VietJet Air,VJ620,1,35L,2.0,Arrived,VN-A668,A320,passenger
2026-01-09,07:25,07:10,Hanoi,HAN,Vietnam Airlines,VN157,1,35L,5.0,Arrived,VN-A324,A321,passenger
2026-01-09,07:25,07:19,Ho Chi Minh City,SGN,Vietnam Airlines,VN106,1,35L,4.0,Arrived,VN-A325,A321,passenger
2026-01-09,07:40,07:35,Ho Chi Minh City,SGN,Bamboo Airways,QH150,1,35L,3.0,Arrived,JU-1410,A320,passenger
2026-01-09,08:20,08:26,Ho Chi Minh City,SGN,Vietnam Airlines,VN110,1,Unknown,5.0,Arrived,VN-A615,A321,passenger
2026-01-09,09:05,09:01,Bangkok,DMK,Thai Air Asia,FD634,2,35L,4.0,Bags Delivered,HS-EAA,A21N,passenger
2026-01-09,09:05,09:09,Haiphong,HPH,Vietnam Airlines,VN1671,1,35L,4.0,Arrived,VN-A399,A321,passenger
2026-01-09,09:10,09:00,Hanoi,HAN,Vietnam Airlines,VN163,1,35L,3.0,Arrived,VN-A606,A321,passenger
2026-01-09,09:20,09:20,Seoul,ICN,VietJet Air,VJ881,0,Unknown,,,,,general aviation
2026-01-09,09:20,09:14,Hong Kong,HKG,Hong Kong Express Airways,UO552,2,35L,1.0,Bags Delivered,B-HTI,A321,passenger
2026-01-09,09:25,09:17,Ho Chi Minh City,SGN,Vietnam Airlines,VN112,1,35L,5.0,Arrived,VN-A327,A321,passenger
2026-01-09,09:40,09:52,Ho Chi Minh City,SGN,VietJet Air,VJ624,1,35L,2.0,Arrived,VN-A516,A21N,passenger
2026-01-09,10:05,10:05,Seoul,ICN,VietJet Air,VJ879,2,35L,3.0,Bags Delivered,VN-A500,A21N,passenger
2026-01-09,10:20,10:31,Ho Chi Minh City,SGN,Vietravel Airlines,VU672,1,35L,1.0,Arrived,9H-MLW,A320,passenger
2026-01-09,10:25,10:25,Ho Chi Minh City,SGN,Vietnam Airlines,VN118,1,35L,4.0,Arrived,VN-A396,A321,passenger
2026-01-09,10:40,10:33,Kuala Lumpur,KUL,Air Asia,AK642,2,35L,4.0,Bags Delivered,9M-AGP,A320,passenger
2026-01-09,10:45,11:02,Ho Chi Minh City,SGN,VietJet Air,VJ626,1,35L,2.0,Arrived,VN-A641,A321,passenger
2026-01-09,10:50,11:11,Hanoi,HAN,VietJet Air,VJ527,1,35L,3.0,Arrived,VN-A642,A321,passenger
2026-01-09,10:55,10:50,Seoul,ICN,T'Way Air,TW7,2,35L,3.0,Bags Delivered,HL8581,B38M,passenger
2026-01-09,11:00,11:16,Busan,PUS,VietJet Air,VJ989,2,35L,4.0,Bags Delivered,VN-A657,A321,passenger
2026-01-09,11:00,11:11,Singapore,SIN,Singapore Airlines,SQ172,2,35L,1.0,Bags Delivered,9V-MBN,B38M,passenger
2026-01-09,11:25,10:37,Manila,MNL,Philippine Airlines,PR585,2,35L,2.0,Bags Delivered,RP-C9928,A321,passenger
2026-01-09,11:25,11:50,Ho Chi Minh City,SGN,Vietnam Airlines,VN122,1,35L,4.0,Arrived,VN-A395,A321,passenger
2026-01-09,11:30,11:26,Ho Chi Minh City,SGN,Bamboo Airways,QH154,1,35L,1.0,Arrived,VN-A585,A321,passenger
2026-01-09,11:30,11:33,Bangkok,BKK,VietJet Air,VJ1964,2,35L,3.0,Bags Delivered,VN-A635,A321,passenger
2026-01-09,11:35,11:35,Hanoi,HAN,Vietnam Airlines,VN165,1,35L,5.0,Arrived,VN-A324,A321,passenger
2026-01-09,11:40,11:26,Taipei,TPE,Eva Air,BR383,2,35L,2.0,Bags Delivered,B-16340,A333,passenger
2026-01-09,11:40,11:39,Hong Kong,HKG,Hong Kong Express Airways,UO502,2,35L,1.0,Bags Delivered,B-LCI,A320,passenger
2026-01-09,11:50,12:05,Kuala Lumpur,KUL,Air Asia,AK648,2,35L,4.0,Bags Delivered,9M-AJY,A320,passenger
2026-01-09,11:50,11:55,Hanoi,HAN,VietJet Air,VJ507,1,35L,3.0,Arrived,VN-A643,A321,passenger
2026-01-09,12:05,12:28,Kuala Lumpur,KUL,Batik Air Malaysia,OD502,2,35L,3.0,Bags Delivered,9M-LRU,B38M,passenger
2026-01-09,12:10,12:37,Bangkok,DMK,Thai Air Asia,FD636,2,35L,4.0,Bags Delivered,HS-ABX,A320,passenger
2026-01-09,12:20,12:17,Hanoi,HAN,Vietnam Airlines,VN167,1,35L,4.0,Arrived,VN-A331,A321,passenger
2026-01-09,12:25,12:34,Ho Chi Minh City,SGN,Vietnam Airlines,VN126,1,Unknown,2.0,Arrived,VN-A615,A321,passenger
2026-01-09,12:30,12:41,Seoul,ICN,Jin Air,LJ81,2,35L,3.0,Bags Delivered,HL8016,B738,passenger
2026-01-09,12:30,12:58,Bangkok,BKK,Thai Vietjet,VZ960,2,35L,2.0,Bags Delivered,HS-VKG,A321,passenger
2026-01-09,12:40,12:41,Hong Kong,HKG,Hong Kong Express Airways,UO566,2,35L,2.0,Bags Delivered,B-HSM,A320,passenger
2026-01-09,12:40,12:20,Da Lat,DLI,Vietnam Airlines,VN1954,1,35L,5.0,Arrived,VN-A606,A321,passenger
2026-01-09,12:50,12:30,Phu Quoc Island,PQC,VietJet Air,VJ718,1,35L,3.0,Arrived,VN-A668,A320,passenger
2026-01-09,13:00,13:45,Ho Chi Minh City,SGN,VietJet Air,VJ634,1,35L,1.0,Arrived,VN-A525,A21N,passenger
2026-01-09,13:05,12:32,Singapore,SIN,VietJet Air,VJ970,2,35L,2.0,Bags Delivered,VN-A550,A21N,passenger
2026-01-09,13:05,12:26,Osaka,KIX,Vietnam Airlines,VN337,2,35L,1.0,Bags Delivered,VN-A398,A321,passenger
